Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
21,[776.0],[110.0],[931.0],[402.0],[471.0],[323.0],[544.0],[317.0],[955.0],[526.0],[990.0],[977.0],[818.0],[13.0],[388.0],[84.0],[298.0],[802.0],[755.0],[624.0],[388.0],[471.0],[721.0],[961.0],[882.0],[544.0],[479.0],[317.0],[739.0],[755.0],[67.0],[764.0],[977.0],[74.0],[55.0],[544.0],[177.0],[382.0],[755.0],[978.0],[654.0],[248.0],[498.0],[594.0],[179.0],[977.0],[544.0],[525.0],[103.0],[178.0],[755.0],[934.0],[977.0],[4.0],[538.0],[179.0],[640.0],[817.0],[179.0],[282.0],[474.0],[333.0],[978.0],[17.0],[179.0],[46.0],[869.0],[544.0],[544.0],[762.0],[914.0],[880.0],[308.0],[633.0],[509.0],[179.0],[128.0],[74.0],[185.0],[48.0],[221.0],[880.0],[11.0],[177.0],[74.0],[167.0],[544.0],[889.0],[708.0],[460.0],[801.0],[238.0],[755.0],[854.0],[368.0],[300.0],[541.0],[880.0],[755.0],[148.0],[114.0],[444.0],[197.0],[987.0],[429.0],[762.0],[382.0],[823.0],[871.0],[29.0],[755.0],[667.0],[813.0],[965.0],[755.0],[981.0],[762.0],[321.0],[762.0],[762.0],[50.0],[769.0],[532.0],[315.0],[252.0]
22,[977.0],[710.0],[471.0],[657.0],[708.0],[16.0],[506.0],[559.0],[892.0],[963.0],[897.0],[471.0],[948.0],[37.0],[972.0],[729.0],[501.0],[179.0],[635.0],[708.0],[817.0],[1.0],[630.0],[679.0],[351.0],[933.0],[739.0],[933.0],[428.0],[790.0],[668.0],[202.0],[912.0],[668.0],[239.0],[977.0],[609.0],[546.0],[141.0],[400.0],[330.0],[614.0],[728.0],[755.0],[666.0],[708.0],[762.0],[396.0],[134.0],[755.0],[774.0],[592.0],[471.0],[586.0],[668.0],[718.0],[537.0],[259.0],[860.0],[141.0],[260.0],[755.0],[733.0],[730.0],[725.0],[255.0],[614.0],[977.0],[167.0],[268.0],[403.0],[470.0],[516.0],[436.0],[860.0],[562.0],[90.0],[544.0],[685.0],[544.0],[944.0],[70.0],[33.0],[122.0],[27.0],[670.0],[694.0],[525.0],[755.0],[714.0],[442.0],[462.0],[112.0],[894.0],[873.0],[537.0],[800.0],[934.0],[654.0],[157.0],[471.0],[314.0],[665.0],[37.0],[755.0],[594.0],[518.0],[977.0],[507.0],[268.0],[869.0],[220.0],[39.0],[654.0],[739.0],[755.0],[942.0],[630.0],[399.0],[501.0],[835.0],[180.0],[755.0],[362.0],[654.0]
23,[415.0],[271.0],[575.0],[840.0],[37.0],[826.0],[614.0],[566.0],[800.0],[420.0],[400.0],[382.0],[497.0],[471.0],[252.0],[861.0],[31.0],[933.0],[399.0],[967.0],[979.0],[933.0],[82.0],[703.0],[821.0],[382.0],[794.0],[93.0],[564.0],[604.0],[296.0],[594.0],[571.0],[893.0],[668.0],[654.0],[113.0],[708.0],[202.0],[223.0],[544.0],[429.0],[926.0],[739.0],[823.0],[79.0],[530.0],[608.0],[205.0],[642.0],[779.0],[363.0],[145.0],[46.0],[774.0],[102.0],[654.0],[649.0],[755.0],[441.0],[160.0],[164.0],[471.0],[128.0],[965.0],[939.0],[501.0],[471.0],[815.0],[234.0],[236.0],[544.0],[756.0],[921.0],[583.0],[755.0],[544.0],[231.0],[759.0],[755.0],[156.0],[288.0],[378.0],[924.0],[720.0],[889.0],[880.0],[49.0],[212.0],[213.0],[864.0],[384.0],[655.0],[525.0],[182.0],[113.0],[164.0],[308.0],[246.0],[652.0],[648.0],[95.0],[544.0],[991.0],[464.0],[614.0],[984.0],[537.0],[196.0],[977.0],[683.0],[37.0],[904.0],[543.0],[779.0],[977.0],[886.0],[503.0],[880.0],[654.0],[377.0],[841.0],[461.0],[74.0],[284.0]
24,[755.0],[441.0],[382.0],[471.0],[285.0],[71.0],[977.0],[11.0],[365.0],[482.0],[429.0],[896.0],[823.0],[285.0],[755.0],[471.0],[73.0],[984.0],[311.0],[677.0],[649.0],[179.0],[520.0],[722.0],[654.0],[285.0],[654.0],[687.0],[424.0],[654.0],[602.0],[636.0],[755.0],[260.0],[751.0],[139.0],[434.0],[79.0],[723.0],[429.0],[977.0],[164.0],[755.0],[380.0],[974.0],[13.0],[654.0],[26.0],[38.0],[544.0],[977.0],[880.0],[933.0],[485.0],[916.0],[569.0],[51.0],[179.0],[36.0],[511.0],[692.0],[296.0],[382.0],[677.0],[755.0],[401.0],[31.0],[382.0],[906.0],[252.0],[453.0],[673.0],[683.0],[283.0],[483.0],[890.0],[818.0],[179.0],[503.0],[179.0],[189.0],[762.0],[394.0],[853.0],[297.0],[739.0],[977.0],[429.0],[800.0],[895.0],[739.0],[545.0],[654.0],[182.0],[90.0],[496.0],[451.0],[977.0],[471.0],[471.0],[666.0],[74.0],[716.0],[708.0],[335.0],[880.0],[654.0],[51.0],[316.0],[811.0],[981.0],[236.0],[471.0],[762.0],[654.0],[208.0],[880.0],[744.0],[808.0],[106.0],[179.0],[977.0],[319.0],[461.0],[234.0]
25,[624.0],[179.0],[236.0],[450.0],[110.0],[416.0],[880.0],[79.0],[395.0],[479.0],[925.0],[236.0],[977.0],[236.0],[138.0],[878.0],[544.0],[755.0],[762.0],[869.0],[40.0],[442.0],[789.0],[326.0],[631.0],[79.0],[244.0],[575.0],[768.0],[842.0],[259.0],[770.0],[585.0],[601.0],[265.0],[571.0],[420.0],[77.0],[654.0],[630.0],[471.0],[451.0],[898.0],[447.0],[935.0],[301.0],[328.0],[38.0],[706.0],[652.0],[880.0],[548.0],[382.0],[793.0],[769.0],[384.0],[279.0],[489.0],[712.0],[544.0],[936.0],[239.0],[492.0],[875.0],[977.0],[239.0],[709.0],[110.0],[677.0],[460.0],[542.0],[977.0],[654.0],[360.0],[755.0],[364.0],[219.0],[977.0],[755.0],[74.0],[396.0],[710.0],[656.0],[525.0],[115.0],[773.0],[841.0],[608.0],[442.0],[977.0],[152.0],[300.0],[198.0],[274.0],[518.0],[29.0],[179.0],[886.0],[575.0],[708.0],[575.0],[668.0],[492.0],[293.0],[781.0],[739.0],[176.0],[279.0],[997.0],[343.0],[115.0],[112.0],[654.0],[270.0],[774.0],[713.0],[784.0],[165.0],[326.0],[453.0],[860.0],[654.0],[114.0],[261.0],[762.0]
26,[536.0],[894.0],[110.0],[654.0],[815.0],[49.0],[617.0],[190.0],[83.0],[924.0],[978.0],[870.0],[471.0],[975.0],[284.0],[627.0],[854.0],[665.0],[651.0],[420.0],[79.0],[407.0],[95.0],[179.0],[623.0],[110.0],[250.0],[673.0],[292.0],[430.0],[410.0],[530.0],[488.0],[475.0],[392.0],[880.0],[762.0],[721.0],[785.0],[85.0],[575.0],[495.0],[679.0],[880.0],[129.0],[167.0],[977.0],[680.0],[940.0],[432.0],[693.0],[50.0],[261.0],[498.0],[170.0],[442.0],[471.0],[890.0],[522.0],[172.0],[555.0],[175.0],[98.0],[922.0],[826.0],[471.0],[624.0],[755.0],[460.0],[292.0],[957.0],[129.0],[845.0],[274.0],[276.0],[779.0],[977.0],[549.0],[210.0],[668.0],[220.0],[584.0],[941.0],[373.0],[544.0],[755.0],[113.0],[740.0],[79.0],[693.0],[755.0],[809.0],[628.0],[842.0],[729.0],[900.0],[171.0],[762.0],[255.0],[432.0],[910.0],[189.0],[315.0],[571.0],[245.0],[485.0],[708.0],[865.0],[755.0],[471.0],[553.0],[285.0],[658.0],[141.0],[74.0],[900.0],[683.0],[0.0],[764.0],[516.0],[79.0],[159.0],[217.0],[456.0],[374.0]
27,[170.0],[961.0],[89.0],[929.0],[130.0],[646.0],[762.0],[429.0],[880.0],[823.0],[0.0],[79.0],[317.0],[45.0],[234.0],[584.0],[977.0],[471.0],[654.0],[762.0],[13.0],[40.0],[781.0],[629.0],[762.0],[654.0],[762.0],[471.0],[170.0],[981.0],[74.0],[773.0],[220.0],[880.0],[193.0],[738.0],[654.0],[557.0],[762.0],[505.0],[382.0],[740.0],[443.0],[936.0],[583.0],[252.0],[755.0],[185.0],[491.0],[596.0],[113.0],[755.0],[566.0],[117.0],[291.0],[388.0],[865.0],[755.0],[348.0],[977.0],[83.0],[234.0],[657.0],[767.0],[491.0],[247.0],[474.0],[817.0],[762.0],[977.0],[787.0],[762.0],[762.0],[517.0],[575.0],[654.0],[471.0],[755.0],[544.0],[922.0],[755.0],[125.0],[593.0],[396.0],[149.0],[701.0],[321.0],[73.0],[13.0],[633.0],[257.0],[977.0],[880.0],[158.0],[415.0],[788.0],[35.0],[521.0],[762.0],[285.0],[933.0],[906.0],[977.0],[679.0],[804.0],[437.0],[79.0],[842.0],[530.0],[594.0],[977.0],[585.0],[575.0],[887.0],[762.0],[554.0],[957.0],[510.0],[734.0],[891.0],[107.0],[774.0],[470.0],[290.0],[575.0]
28,[172.0],[898.0],[670.0],[575.0],[870.0],[864.0],[680.0],[343.0],[7.0],[128.0],[14.0],[110.0],[887.0],[169.0],[374.0],[113.0],[626.0],[490.0],[579.0],[236.0],[933.0],[221.0],[250.0],[701.0],[397.0],[709.0],[977.0],[442.0],[868.0],[762.0],[544.0],[755.0],[378.0],[583.0],[394.0],[563.0],[56.0],[179.0],[920.0],[795.0],[110.0],[360.0],[220.0],[33.0],[343.0],[575.0],[445.0],[29.0],[82.0],[645.0],[466.0],[48.0],[480.0],[194.0],[706.0],[352.0],[755.0],[373.0],[103.0],[647.0],[880.0],[654.0],[968.0],[490.0],[862.0],[575.0],[913.0],[327.0],[283.0],[85.0],[521.0],[343.0],[391.0],[752.0],[933.0],[886.0],[575.0],[727.0],[201.0],[864.0],[762.0],[378.0],[596.0],[608.0],[335.0],[423.0],[784.0],[526.0],[880.0],[321.0],[136.0],[677.0],[182.0],[117.0],[716.0],[856.0],[220.0],[654.0],[199.0],[37.0],[755.0],[514.0],[461.0],[478.0],[849.0],[392.0],[762.0],[575.0],[960.0],[179.0],[730.0],[460.0],[762.0],[977.0],[844.0],[654.0],[857.0],[197.0],[164.0],[914.0],[518.0],[762.0],[654.0],[99.0],[909.0]
29,[575.0],[283.0],[552.0],[762.0],[470.0],[460.0],[654.0],[977.0],[770.0],[214.0],[482.0],[645.0],[755.0],[729.0],[909.0],[257.0],[496.0],[104.0],[708.0],[755.0],[993.0],[525.0],[244.0],[638.0],[880.0],[762.0],[214.0],[865.0],[352.0],[177.0],[977.0],[617.0],[630.0],[977.0],[211.0],[471.0],[498.0],[11.0],[880.0],[393.0],[762.0],[738.0],[575.0],[890.0],[755.0],[228.0],[503.0],[977.0],[444.0],[977.0],[790.0],[544.0],[755.0],[107.0],[886.0],[312.0],[428.0],[327.0],[56.0],[187.0],[220.0],[979.0],[708.0],[943.0],[195.0],[522.0],[854.0],[654.0],[969.0],[88.0],[544.0],[899.0],[848.0],[982.0],[708.0],[762.0],[382.0],[471.0],[977.0],[71.0],[145.0],[78.0],[93.0],[733.0],[977.0],[562.0],[471.0],[83.0],[683.0],[503.0],[933.0],[471.0],[226.0],[122.0],[977.0],[25.0],[822.0],[999.0],[382.0],[236.0],[382.0],[382.0],[111.0],[614.0],[977.0],[283.0],[490.0],[94.0],[886.0],[334.0],[221.0],[447.0],[746.0],[880.0],[880.0],[68.0],[934.0],[305.0],[251.0],[544.0],[442.0],[916.0],[272.0],[178.0],[792.0]
30,[954.0],[755.0],[892.0],[933.0],[77.0],[271.0],[433.0],[730.0],[762.0],[326.0],[346.0],[393.0],[93.0],[708.0],[723.0],[187.0],[994.0],[290.0],[880.0],[285.0],[228.0],[396.0],[146.0],[814.0],[113.0],[880.0],[880.0],[671.0],[243.0],[113.0],[471.0],[328.0],[223.0],[113.0],[755.0],[928.0],[471.0],[935.0],[546.0],[869.0],[880.0],[608.0],[524.0],[467.0],[604.0],[460.0],[880.0],[43.0],[966.0],[880.0],[499.0],[308.0],[293.0],[780.0],[73.0],[98.0],[47.0],[40.0],[507.0],[654.0],[755.0],[374.0],[954.0],[179.0],[648.0],[462.0],[130.0],[259.0],[457.0],[660.0],[125.0],[856.0],[880.0],[74.0],[236.0],[544.0],[285.0],[318.0],[172.0],[508.0],[327.0],[544.0],[849.0],[657.0],[456.0],[654.0],[847.0],[499.0],[183.0],[744.0],[991.0],[460.0],[508.0],[227.0],[420.0],[576.0],[826.0],[391.0],[218.0],[110.0],[392.0],[833.0],[647.0],[252.0],[654.0],[113.0],[37.0],[255.0],[118.0],[500.0],[970.0],[696.0],[933.0],[892.0],[693.0],[149.0],[275.0],[902.0],[817.0],[755.0],[762.0],[542.0],[920.0],[245.0],[933.0]
31,[933.0],[623.0],[67.0],[639.0],[718.0],[390.0],[471.0],[393.0],[811.0],[853.0],[223.0],[624.0],[718.0],[460.0],[759.0],[240.0],[457.0],[762.0],[236.0],[627.0],[575.0],[49.0],[74.0],[684.0],[82.0],[767.0],[633.0],[236.0],[130.0],[372.0],[79.0],[630.0],[460.0],[838.0],[221.0],[93.0],[551.0],[469.0],[756.0],[501.0],[223.0],[959.0],[654.0],[762.0],[977.0],[933.0],[471.0],[901.0],[741.0],[470.0],[847.0],[806.0],[980.0],[74.0],[639.0],[629.0],[880.0],[654.0],[977.0],[954.0],[831.0],[471.0],[1.0],[759.0],[471.0],[382.0],[792.0],[880.0],[37.0],[418.0],[614.0],[654.0],[453.0],[668.0],[654.0],[894.0],[431.0],[575.0],[654.0],[223.0],[251.0],[869.0],[851.0],[7.0],[1.0],[471.0],[148.0],[204.0],[113.0],[755.0],[773.0],[869.0],[575.0],[79.0],[25.0],[806.0],[474.0],[755.0],[880.0],[596.0],[250.0],[991.0],[471.0],[374.0],[565.0],[544.0],[285.0],[933.0],[654.0],[755.0],[740.0],[179.0],[276.0],[77.0],[321.0],[471.0],[113.0],[99.0],[636.0],[977.0],[236.0],[880.0],[762.0],[544.0],[12.0]
32,[921.0],[399.0],[755.0],[382.0],[901.0],[808.0],[755.0],[933.0],[654.0],[317.0],[775.0],[571.0],[279.0],[167.0],[797.0],[460.0],[933.0],[761.0],[272.0],[286.0],[671.0],[630.0],[384.0],[639.0],[847.0],[488.0],[337.0],[279.0],[179.0],[847.0],[110.0],[400.0],[961.0],[650.0],[399.0],[575.0],[755.0],[401.0],[113.0],[234.0],[4.0],[592.0],[179.0],[519.0],[471.0],[841.0],[886.0],[779.0],[351.0],[218.0],[244.0],[844.0],[708.0],[179.0],[250.0],[438.0],[203.0],[105.0],[654.0],[1.0],[728.0],[215.0],[632.0],[641.0],[654.0],[848.0],[412.0],[145.0],[285.0],[471.0],[220.0],[471.0],[471.0],[977.0],[79.0],[880.0],[37.0],[174.0],[308.0],[792.0],[677.0],[460.0],[179.0],[654.0],[104.0],[382.0],[575.0],[478.0],[847.0],[471.0],[817.0],[501.0],[113.0],[975.0],[654.0],[736.0],[646.0],[471.0],[708.0],[880.0],[638.0],[708.0],[630.0],[120.0],[976.0],[977.0],[991.0],[676.0],[669.0],[892.0],[550.0],[183.0],[382.0],[718.0],[784.0],[762.0],[977.0],[995.0],[515.0],[371.0],[897.0],[471.0],[253.0],[137.0],[382.0]
33,[443.0],[272.0],[84.0],[533.0],[323.0],[306.0],[185.0],[269.0],[11.0],[40.0],[526.0],[667.0],[575.0],[156.0],[654.0],[219.0],[148.0],[977.0],[428.0],[991.0],[755.0],[755.0],[174.0],[906.0],[961.0],[113.0],[471.0],[190.0],[385.0],[623.0],[445.0],[789.0],[31.0],[980.0],[429.0],[933.0],[575.0],[864.0],[157.0],[156.0],[642.0],[206.0],[873.0],[654.0],[933.0],[546.0],[756.0],[308.0],[668.0],[15.0],[459.0],[113.0],[328.0],[755.0],[906.0],[396.0],[538.0],[762.0],[762.0],[471.0],[60.0],[909.0],[575.0],[456.0],[762.0],[460.0],[12.0],[617.0],[40.0],[571.0],[89.0],[800.0],[321.0],[943.0],[577.0],[425.0],[236.0],[933.0],[521.0],[956.0],[444.0],[167.0],[95.0],[451.0],[870.0],[880.0],[33.0],[609.0],[857.0],[694.0],[654.0],[31.0],[527.0],[684.0],[616.0],[86.0],[668.0],[9.0],[505.0],[645.0],[283.0],[654.0],[388.0],[561.0],[762.0],[471.0],[110.0],[505.0],[579.0],[739.0],[98.0],[311.0],[880.0],[901.0],[544.0],[297.0],[847.0],[292.0],[113.0],[981.0],[755.0],[567.0],[880.0],[865.0],[880.0]
34,[654.0],[715.0],[509.0],[283.0],[559.0],[898.0],[40.0],[382.0],[230.0],[695.0],[544.0],[953.0],[94.0],[767.0],[868.0],[569.0],[794.0],[114.0],[113.0],[431.0],[216.0],[113.0],[737.0],[544.0],[314.0],[847.0],[57.0],[755.0],[904.0],[141.0],[303.0],[838.0],[248.0],[972.0],[418.0],[113.0],[632.0],[755.0],[847.0],[293.0],[910.0],[762.0],[6.0],[977.0],[382.0],[179.0],[113.0],[148.0],[74.0],[289.0],[103.0],[385.0],[654.0],[41.0],[882.0],[125.0],[113.0],[900.0],[276.0],[407.0],[246.0],[40.0],[497.0],[566.0],[880.0],[630.0],[946.0],[113.0],[266.0],[624.0],[959.0],[575.0],[784.0],[964.0],[40.0],[113.0],[221.0],[140.0],[9.0],[938.0],[769.0],[968.0],[578.0],[544.0],[264.0],[86.0],[933.0],[302.0],[732.0],[575.0],[243.0],[709.0],[304.0],[533.0],[479.0],[27.0],[55.0],[575.0],[62.0],[470.0],[795.0],[880.0],[817.0],[726.0],[880.0],[966.0],[189.0],[411.0],[762.0],[584.0],[837.0],[164.0],[857.0],[471.0],[847.0],[736.0],[371.0],[852.0],[7.0],[109.0],[13.0],[575.0],[715.0],[793.0],[578.0]
35,[282.0],[920.0],[734.0],[880.0],[633.0],[33.0],[866.0],[385.0],[169.0],[501.0],[123.0],[894.0],[565.0],[709.0],[886.0],[581.0],[62.0],[880.0],[701.0],[309.0],[340.0],[654.0],[113.0],[751.0],[903.0],[561.0],[575.0],[887.0],[30.0],[815.0],[308.0],[678.0],[617.0],[312.0],[977.0],[245.0],[353.0],[476.0],[892.0],[142.0],[113.0],[706.0],[624.0],[869.0],[236.0],[476.0],[575.0],[221.0],[544.0],[471.0],[871.0],[977.0],[705.0],[724.0],[8.0],[429.0],[847.0],[554.0],[471.0],[575.0],[505.0],[933.0],[933.0],[954.0],[113.0],[416.0],[496.0],[680.0],[227.0],[266.0],[649.0],[755.0],[575.0],[164.0],[37.0],[183.0],[705.0],[654.0],[762.0],[234.0],[497.0],[977.0],[977.0],[591.0],[471.0],[489.0],[95.0],[433.0],[951.0],[958.0],[762.0],[361.0],[933.0],[33.0],[755.0],[927.0],[821.0],[891.0],[671.0],[995.0],[654.0],[378.0],[526.0],[709.0],[822.0],[847.0],[704.0],[556.0],[764.0],[269.0],[921.0],[857.0],[249.0],[113.0],[495.0],[904.0],[358.0],[348.0],[40.0],[604.0],[544.0],[943.0],[203.0],[557.0],[708.0]
36,[6.0],[654.0],[838.0],[909.0],[803.0],[17.0],[575.0],[280.0],[977.0],[74.0],[95.0],[623.0],[933.0],[913.0],[762.0],[537.0],[382.0],[25.0],[538.0],[566.0],[587.0],[544.0],[179.0],[755.0],[413.0],[460.0],[557.0],[382.0],[748.0],[412.0],[495.0],[130.0],[774.0],[142.0],[290.0],[382.0],[933.0],[999.0],[777.0],[635.0],[704.0],[657.0],[266.0],[420.0],[762.0],[495.0],[0.0],[740.0],[977.0],[113.0],[545.0],[33.0],[575.0],[584.0],[60.0],[287.0],[373.0],[866.0],[720.0],[762.0],[646.0],[991.0],[442.0],[79.0],[847.0],[491.0],[452.0],[847.0],[62.0],[282.0],[364.0],[546.0],[148.0],[559.0],[285.0],[847.0],[784.0],[345.0],[495.0],[643.0],[113.0],[32.0],[852.0],[762.0],[642.0],[191.0],[382.0],[40.0],[867.0],[975.0],[890.0],[399.0],[441.0],[574.0],[128.0],[394.0],[19.0],[113.0],[284.0],[829.0],[739.0],[969.0],[540.0],[526.0],[471.0],[415.0],[443.0],[856.0],[880.0],[56.0],[400.0],[390.0],[113.0],[575.0],[461.0],[880.0],[575.0],[382.0],[847.0],[113.0],[471.0],[711.0],[734.0],[250.0],[671.0]
37,[762.0],[392.0],[678.0],[624.0],[762.0],[506.0],[288.0],[755.0],[60.0],[668.0],[977.0],[179.0],[555.0],[853.0],[308.0],[970.0],[393.0],[616.0],[847.0],[654.0],[471.0],[635.0],[498.0],[256.0],[141.0],[501.0],[933.0],[214.0],[854.0],[643.0],[733.0],[542.0],[308.0],[635.0],[21.0],[458.0],[104.0],[495.0],[471.0],[37.0],[67.0],[668.0],[250.0],[113.0],[110.0],[965.0],[847.0],[389.0],[471.0],[238.0],[471.0],[847.0],[442.0],[654.0],[17.0],[220.0],[86.0],[880.0],[575.0],[975.0],[3.0],[37.0],[236.0],[914.0],[542.0],[526.0],[544.0],[433.0],[537.0],[525.0],[438.0],[503.0],[782.0],[857.0],[975.0],[713.0],[744.0],[762.0],[471.0],[95.0],[471.0],[983.0],[768.0],[357.0],[77.0],[577.0],[558.0],[876.0],[17.0],[604.0],[880.0],[889.0],[847.0],[37.0],[471.0],[172.0],[110.0],[453.0],[113.0],[762.0],[838.0],[755.0],[980.0],[520.0],[575.0],[296.0],[880.0],[509.0],[326.0],[536.0],[635.0],[79.0],[70.0],[569.0],[977.0],[366.0],[816.0],[755.0],[961.0],[471.0],[709.0],[933.0],[67.0],[325.0],[815.0]
38,[826.0],[311.0],[251.0],[958.0],[85.0],[767.0],[163.0],[345.0],[755.0],[489.0],[755.0],[397.0],[804.0],[654.0],[896.0],[128.0],[171.0],[128.0],[55.0],[114.0],[679.0],[977.0],[243.0],[977.0],[85.0],[769.0],[804.0],[569.0],[946.0],[578.0],[64.0],[815.0],[542.0],[438.0],[652.0],[15.0],[896.0],[624.0],[178.0],[991.0],[59.0],[897.0],[69.0],[533.0],[495.0],[888.0],[186.0],[522.0],[575.0],[575.0],[575.0],[355.0],[431.0],[844.0],[693.0],[822.0],[251.0],[358.0],[880.0],[296.0],[135.0],[236.0],[810.0],[282.0],[575.0],[474.0],[447.0],[275.0],[859.0],[693.0],[79.0],[148.0],[113.0],[69.0],[762.0],[27.0],[959.0],[791.0],[309.0],[110.0],[412.0],[788.0],[486.0],[29.0],[575.0],[113.0],[548.0],[471.0],[528.0],[654.0],[575.0],[737.0],[662.0],[351.0],[651.0],[731.0],[718.0],[933.0],[234.0],[357.0],[762.0],[113.0],[179.0],[189.0],[82.0],[562.0],[362.0],[322.0],[311.0],[226.0],[442.0],[328.0],[708.0],[933.0],[517.0],[746.0],[933.0],[79.0],[314.0],[338.0],[609.0],[113.0],[544.0],[533.0],[568.0]
39,[880.0],[35.0],[296.0],[495.0],[575.0],[10.0],[933.0],[471.0],[224.0],[55.0],[184.0],[314.0],[382.0],[928.0],[104.0],[76.0],[856.0],[399.0],[562.0],[79.0],[170.0],[762.0],[676.0],[63.0],[63.0],[826.0],[113.0],[365.0],[705.0],[189.0],[40.0],[946.0],[400.0],[648.0],[357.0],[847.0],[382.0],[474.0],[575.0],[426.0],[847.0],[286.0],[806.0],[283.0],[880.0],[355.0],[933.0],[348.0],[933.0],[728.0],[336.0],[922.0],[839.0],[377.0],[265.0],[934.0],[296.0],[12.0],[68.0],[941.0],[470.0],[13.0],[285.0],[285.0],[214.0],[494.0],[446.0],[981.0],[212.0],[14.0],[418.0],[113.0],[933.0],[382.0],[693.0],[414.0],[608.0],[483.0],[184.0],[412.0],[946.0],[943.0],[640.0],[977.0],[43.0],[327.0],[151.0],[933.0],[485.0],[934.0],[191.0],[191.0],[382.0],[20.0],[785.0],[567.0],[464.0],[303.0],[847.0],[178.0],[423.0],[276.0],[775.0],[978.0],[122.0],[7.0],[286.0],[56.0],[920.0],[654.0],[948.0],[831.0],[847.0],[847.0],[42.0],[818.0],[436.0],[728.0],[614.0],[847.0],[654.0],[456.0],[129.0],[977.0],[221.0]
40,[913.0],[430.0],[654.0],[416.0],[129.0],[404.0],[113.0],[970.0],[471.0],[286.0],[596.0],[256.0],[828.0],[82.0],[575.0],[78.0],[285.0],[113.0],[442.0],[349.0],[564.0],[649.0],[706.0],[250.0],[741.0],[667.0],[382.0],[566.0],[14.0],[329.0],[880.0],[189.0],[635.0],[396.0],[910.0],[958.0],[880.0],[135.0],[29.0],[529.0],[251.0],[335.0],[767.0],[364.0],[608.0],[842.0],[604.0],[877.0],[382.0],[847.0],[933.0],[416.0],[762.0],[544.0],[667.0],[580.0],[987.0],[847.0],[149.0],[75.0],[217.0],[185.0],[79.0],[431.0],[245.0],[282.0],[17.0],[727.0],[14.0],[575.0],[121.0],[542.0],[847.0],[991.0],[880.0],[915.0],[363.0],[880.0],[880.0],[999.0],[14.0],[575.0],[672.0],[77.0],[933.0],[847.0],[721.0],[907.0],[576.0],[275.0],[471.0],[838.0],[714.0],[49.0],[113.0],[933.0],[319.0],[847.0],[378.0],[654.0],[880.0],[896.0],[635.0],[608.0],[894.0],[40.0],[648.0],[380.0],[113.0],[802.0],[579.0],[18.0],[87.0],[823.0],[659.0],[232.0],[624.0],[855.0],[141.0],[165.0],[361.0],[362.0],[383.0],[901.0],[740.0]
41,[928.0],[465.0],[212.0],[3.0],[654.0],[565.0],[336.0],[665.0],[882.0],[738.0],[357.0],[755.0],[190.0],[296.0],[880.0],[739.0],[236.0],[670.0],[161.0],[37.0],[924.0],[429.0],[972.0],[843.0],[617.0],[177.0],[811.0],[559.0],[180.0],[180.0],[387.0],[412.0],[285.0],[429.0],[654.0],[9.0],[407.0],[654.0],[933.0],[106.0],[296.0],[308.0],[835.0],[281.0],[429.0],[117.0],[382.0],[568.0],[708.0],[24.0],[359.0],[836.0],[886.0],[143.0],[609.0],[727.0],[972.0],[854.0],[382.0],[880.0],[666.0],[316.0],[184.0],[632.0],[933.0],[564.0],[977.0],[358.0],[635.0],[933.0],[188.0],[360.0],[604.0],[708.0],[321.0],[576.0],[350.0],[36.0],[264.0],[548.0],[520.0],[464.0],[366.0],[880.0],[910.0],[723.0],[97.0],[202.0],[100.0],[790.0],[577.0],[388.0],[796.0],[526.0],[847.0],[196.0],[199.0],[495.0],[909.0],[29.0],[708.0],[943.0],[64.0],[14.0],[623.0],[445.0],[113.0],[382.0],[734.0],[982.0],[654.0],[98.0],[560.0],[382.0],[896.0],[367.0],[266.0],[848.0],[220.0],[732.0],[575.0],[382.0],[113.0],[559.0],[130.0]
