Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49
415,[979.0],[822.0],[590.0],[709.0],[680.0],[6.0],[22.0],[702.0],[525.0],[653.0],[618.0],[356.0],[298.0],[940.0],[216.0],[263.0],[814.0],[657.0],[481.0],[437.0],[523.0],[1.0],[927.0],[153.0],[864.0],[120.0],[466.0],[728.0],[621.0],[259.0],[23.0],[628.0],[929.0],[214.0],[174.0],[828.0],[494.0],[438.0],[342.0],[129.0],[281.0],[672.0],[184.0],[304.0],[56.0],[772.0],[588.0],[231.0],[440.0],[501.0]
416,[178.0],[348.0],[576.0],[472.0],[402.0],[156.0],[126.0],[807.0],[819.0],[371.0],[656.0],[611.0],[886.0],[224.0],[483.0],[633.0],[742.0],[222.0],[4.0],[230.0],[512.0],[623.0],[343.0],[213.0],[708.0],[252.0],[582.0],[477.0],[521.0],[875.0],[812.0],[207.0],[141.0],[681.0],[128.0],[610.0],[894.0],[633.0],[69.0],[536.0],[965.0],[422.0],[487.0],[640.0],[555.0],[814.0],[611.0],[868.0],[910.0],[18.0]
417,[964.0],[384.0],[371.0],[270.0],[925.0],[998.0],[193.0],[187.0],[71.0],[773.0],[921.0],[543.0],[505.0],[546.0],[308.0],[44.0],[603.0],[295.0],[222.0],[56.0],[901.0],[738.0],[140.0],[956.0],[501.0],[625.0],[904.0],[161.0],[853.0],[4.0],[772.0],[334.0],[886.0],[303.0],[55.0],[603.0],[7.0],[170.0],[908.0],[23.0],[966.0],[112.0],[200.0],[862.0],[494.0],[1.0],[617.0],[962.0],[983.0],[518.0]
418,[163.0],[382.0],[417.0],[970.0],[737.0],[961.0],[725.0],[557.0],[532.0],[776.0],[55.0],[588.0],[141.0],[970.0],[916.0],[733.0],[135.0],[175.0],[657.0],[909.0],[380.0],[583.0],[677.0],[989.0],[518.0],[702.0],[315.0],[819.0],[424.0],[531.0],[168.0],[969.0],[398.0],[78.0],[604.0],[904.0],[659.0],[81.0],[454.0],[218.0],[298.0],[794.0],[262.0],[703.0],[79.0],[151.0],[817.0],[347.0],[940.0],[564.0]
419,[311.0],[954.0],[443.0],[758.0],[400.0],[844.0],[841.0],[590.0],[464.0],[112.0],[58.0],[111.0],[536.0],[766.0],[609.0],[767.0],[904.0],[643.0],[121.0],[243.0],[321.0],[432.0],[628.0],[195.0],[41.0],[300.0],[511.0],[71.0],[334.0],[312.0],[95.0],[363.0],[917.0],[51.0],[814.0],[699.0],[836.0],[858.0],[131.0],[436.0],[188.0],[180.0],[43.0],[788.0],[534.0],[219.0],[221.0],[935.0],[175.0],[889.0]
420,[741.0],[555.0],[951.0],[535.0],[399.0],[527.0],[526.0],[259.0],[379.0],[884.0],[358.0],[517.0],[436.0],[472.0],[26.0],[922.0],[752.0],[648.0],[875.0],[940.0],[44.0],[450.0],[857.0],[820.0],[564.0],[115.0],[378.0],[8.0],[841.0],[300.0],[752.0],[335.0],[216.0],[985.0],[603.0],[810.0],[214.0],[42.0],[743.0],[294.0],[242.0],[346.0],[972.0],[499.0],[634.0],[712.0],[542.0],[811.0],[788.0],[665.0]
421,[283.0],[494.0],[533.0],[161.0],[860.0],[400.0],[334.0],[610.0],[637.0],[801.0],[235.0],[194.0],[20.0],[775.0],[398.0],[20.0],[913.0],[62.0],[473.0],[809.0],[922.0],[806.0],[439.0],[835.0],[877.0],[557.0],[118.0],[661.0],[559.0],[858.0],[603.0],[841.0],[760.0],[132.0],[435.0],[767.0],[303.0],[336.0],[321.0],[625.0],[138.0],[231.0],[480.0],[284.0],[894.0],[317.0],[541.0],[871.0],[834.0],[428.0]
422,[401.0],[672.0],[493.0],[941.0],[191.0],[191.0],[621.0],[131.0],[199.0],[788.0],[897.0],[284.0],[242.0],[368.0],[917.0],[596.0],[333.0],[809.0],[569.0],[45.0],[997.0],[258.0],[184.0],[992.0],[819.0],[239.0],[913.0],[710.0],[893.0],[309.0],[135.0],[238.0],[609.0],[306.0],[231.0],[242.0],[447.0],[896.0],[49.0],[724.0],[259.0],[868.0],[45.0],[723.0],[71.0],[610.0],[890.0],[601.0],[643.0],[798.0]
423,[415.0],[953.0],[283.0],[39.0],[848.0],[543.0],[619.0],[712.0],[465.0],[792.0],[517.0],[617.0],[625.0],[414.0],[387.0],[824.0],[623.0],[45.0],[125.0],[712.0],[6.0],[123.0],[487.0],[749.0],[219.0],[610.0],[751.0],[884.0],[799.0],[321.0],[814.0],[5.0],[605.0],[761.0],[464.0],[263.0],[209.0],[4.0],[428.0],[115.0],[585.0],[804.0],[809.0],[909.0],[998.0],[332.0],[461.0],[547.0],[556.0],[123.0]
424,[368.0],[79.0],[831.0],[955.0],[543.0],[988.0],[853.0],[151.0],[237.0],[883.0],[15.0],[598.0],[577.0],[415.0],[404.0],[891.0],[547.0],[181.0],[574.0],[134.0],[266.0],[950.0],[29.0],[782.0],[714.0],[52.0],[523.0],[581.0],[749.0],[744.0],[719.0],[893.0],[41.0],[61.0],[868.0],[643.0],[306.0],[412.0],[151.0],[360.0],[544.0],[602.0],[473.0],[503.0],[961.0],[523.0],[421.0],[333.0],[809.0],[109.0]
425,[775.0],[634.0],[529.0],[469.0],[214.0],[555.0],[826.0],[799.0],[688.0],[600.0],[317.0],[221.0],[760.0],[929.0],[747.0],[997.0],[618.0],[122.0],[599.0],[181.0],[440.0],[866.0],[110.0],[685.0],[728.0],[712.0],[623.0],[510.0],[381.0],[512.0],[150.0],[583.0],[253.0],[497.0],[637.0],[175.0],[61.0],[517.0],[537.0],[239.0],[885.0],[138.0],[657.0],[583.0],[326.0],[399.0],[587.0],[986.0],[400.0],[56.0]
426,[169.0],[894.0],[335.0],[234.0],[202.0],[562.0],[382.0],[428.0],[277.0],[747.0],[660.0],[650.0],[115.0],[401.0],[508.0],[400.0],[871.0],[679.0],[395.0],[122.0],[149.0],[109.0],[256.0],[794.0],[317.0],[668.0],[69.0],[876.0],[835.0],[636.0],[570.0],[779.0],[672.0],[839.0],[346.0],[523.0],[497.0],[864.0],[316.0],[789.0],[944.0],[585.0],[222.0],[107.0],[336.0],[557.0],[37.0],[135.0],[648.0],[970.0]
427,[940.0],[502.0],[715.0],[10.0],[303.0],[79.0],[974.0],[1.0],[67.0],[180.0],[332.0],[817.0],[682.0],[261.0],[295.0],[329.0],[146.0],[776.0],[401.0],[47.0],[735.0],[502.0],[507.0],[562.0],[105.0],[44.0],[903.0],[713.0],[180.0],[440.0],[120.0],[909.0],[639.0],[763.0],[277.0],[69.0],[644.0],[498.0],[636.0],[756.0],[578.0],[381.0],[295.0],[475.0],[844.0],[69.0],[206.0],[742.0],[62.0],[771.0]
428,[869.0],[868.0],[80.0],[18.0],[954.0],[634.0],[212.0],[841.0],[882.0],[602.0],[21.0],[542.0],[529.0],[114.0],[222.0],[191.0],[994.0],[246.0],[368.0],[880.0],[77.0],[364.0],[831.0],[287.0],[747.0],[151.0],[321.0],[618.0],[855.0],[420.0],[922.0],[799.0],[387.0],[535.0],[882.0],[517.0],[839.0],[408.0],[12.0],[668.0],[131.0],[22.0],[643.0],[749.0],[395.0],[848.0],[800.0],[346.0],[191.0],[627.0]
429,[205.0],[253.0],[393.0],[500.0],[176.0],[786.0],[659.0],[430.0],[54.0],[522.0],[94.0],[651.0],[599.0],[342.0],[657.0],[508.0],[435.0],[719.0],[775.0],[982.0],[918.0],[647.0],[529.0],[268.0],[332.0],[960.0],[636.0],[146.0],[195.0],[733.0],[942.0],[788.0],[766.0],[893.0],[904.0],[599.0],[475.0],[219.0],[873.0],[72.0],[290.0],[860.0],[62.0],[835.0],[252.0],[320.0],[488.0],[719.0],[714.0],[126.0]
430,[304.0],[249.0],[980.0],[41.0],[993.0],[920.0],[825.0],[969.0],[284.0],[381.0],[848.0],[864.0],[239.0],[17.0],[924.0],[543.0],[963.0],[534.0],[546.0],[397.0],[177.0],[270.0],[430.0],[391.0],[376.0],[589.0],[440.0],[628.0],[87.0],[482.0],[545.0],[287.0],[863.0],[291.0],[194.0],[549.0],[107.0],[949.0],[440.0],[683.0],[50.0],[811.0],[455.0],[195.0],[291.0],[904.0],[9.0],[112.0],[455.0],[472.0]
431,[264.0],[328.0],[509.0],[568.0],[443.0],[395.0],[836.0],[334.0],[285.0],[804.0],[954.0],[277.0],[765.0],[520.0],[121.0],[496.0],[422.0],[120.0],[485.0],[355.0],[455.0],[789.0],[274.0],[523.0],[787.0],[630.0],[161.0],[330.0],[774.0],[202.0],[44.0],[268.0],[374.0],[400.0],[962.0],[295.0],[663.0],[411.0],[733.0],[940.0],[179.0],[437.0],[177.0],[573.0],[378.0],[913.0],[228.0],[339.0],[177.0],[414.0]
432,[327.0],[270.0],[14.0],[681.0],[351.0],[986.0],[214.0],[500.0],[194.0],[993.0],[540.0],[726.0],[668.0],[860.0],[821.0],[6.0],[289.0],[326.0],[445.0],[588.0],[62.0],[161.0],[336.0],[299.0],[477.0],[378.0],[618.0],[198.0],[662.0],[901.0],[802.0],[801.0],[508.0],[935.0],[593.0],[222.0],[444.0],[614.0],[778.0],[359.0],[691.0],[828.0],[77.0],[662.0],[266.0],[321.0],[15.0],[702.0],[77.0],[635.0]
433,[571.0],[462.0],[274.0],[78.0],[384.0],[436.0],[303.0],[395.0],[392.0],[443.0],[672.0],[637.0],[683.0],[253.0],[263.0],[517.0],[878.0],[384.0],[706.0],[638.0],[648.0],[360.0],[42.0],[324.0],[399.0],[646.0],[940.0],[151.0],[750.0],[20.0],[566.0],[731.0],[981.0],[841.0],[738.0],[657.0],[66.0],[128.0],[731.0],[596.0],[428.0],[601.0],[735.0],[981.0],[149.0],[636.0],[897.0],[389.0],[735.0],[492.0]
434,[418.0],[883.0],[439.0],[56.0],[447.0],[625.0],[447.0],[74.0],[653.0],[597.0],[228.0],[179.0],[596.0],[908.0],[199.0],[156.0],[91.0],[738.0],[926.0],[483.0],[643.0],[146.0],[1.0],[69.0],[810.0],[34.0],[277.0],[185.0],[784.0],[224.0],[251.0],[39.0],[503.0],[324.0],[913.0],[321.0],[624.0],[623.0],[338.0],[902.0],[962.0],[583.0],[49.0],[165.0],[735.0],[623.0],[358.0],[557.0],[149.0],[229.0]
435,[560.0],[7.0],[17.0],[261.0],[672.0],[824.0],[209.0],[291.0],[820.0],[680.0],[502.0],[485.0],[794.0],[141.0],[237.0],[998.0],[272.0],[593.0],[809.0],[308.0],[175.0],[218.0],[603.0],[348.0],[971.0],[973.0],[146.0],[712.0],[165.0],[400.0],[481.0],[709.0],[499.0],[508.0],[666.0],[636.0],[431.0],[618.0],[20.0],[329.0],[871.0],[248.0],[873.0],[66.0],[77.0],[742.0],[656.0],[422.0],[266.0],[288.0]
436,[980.0],[920.0],[496.0],[966.0],[705.0],[592.0],[306.0],[266.0],[246.0],[619.0],[608.0],[848.0],[234.0],[454.0],[767.0],[961.0],[720.0],[152.0],[181.0],[63.0],[295.0],[23.0],[151.0],[232.0],[963.0],[922.0],[637.0],[716.0],[370.0],[806.0],[837.0],[203.0],[410.0],[191.0],[623.0],[211.0],[952.0],[146.0],[391.0],[698.0],[599.0],[923.0],[12.0],[301.0],[177.0],[440.0],[240.0],[610.0],[960.0],[466.0]
437,[93.0],[808.0],[868.0],[544.0],[209.0],[651.0],[61.0],[628.0],[989.0],[583.0],[270.0],[729.0],[329.0],[49.0],[742.0],[844.0],[241.0],[60.0],[99.0],[654.0],[222.0],[435.0],[712.0],[462.0],[994.0],[926.0],[809.0],[822.0],[921.0],[863.0],[537.0],[758.0],[230.0],[543.0],[618.0],[440.0],[718.0],[1.0],[59.0],[577.0],[957.0],[909.0],[316.0],[99.0],[819.0],[733.0],[208.0],[456.0],[543.0],[582.0]
438,[781.0],[161.0],[231.0],[578.0],[847.0],[692.0],[497.0],[621.0],[776.0],[159.0],[9.0],[926.0],[253.0],[97.0],[891.0],[527.0],[843.0],[608.0],[480.0],[817.0],[657.0],[168.0],[604.0],[936.0],[954.0],[683.0],[45.0],[953.0],[239.0],[258.0],[755.0],[673.0],[860.0],[292.0],[871.0],[39.0],[87.0],[430.0],[268.0],[760.0],[846.0],[479.0],[454.0],[899.0],[728.0],[274.0],[521.0],[646.0],[291.0],[315.0]
439,[664.0],[586.0],[488.0],[290.0],[306.0],[881.0],[839.0],[149.0],[884.0],[558.0],[161.0],[447.0],[191.0],[316.0],[566.0],[481.0],[73.0],[540.0],[972.0],[785.0],[733.0],[150.0],[610.0],[56.0],[945.0],[1.0],[181.0],[534.0],[99.0],[766.0],[732.0],[884.0],[978.0],[266.0],[146.0],[505.0],[750.0],[152.0],[287.0],[809.0],[117.0],[352.0],[908.0],[945.0],[7.0],[529.0],[559.0],[34.0],[45.0],[511.0]
440,[513.0],[983.0],[469.0],[691.0],[61.0],[860.0],[97.0],[735.0],[956.0],[737.0],[60.0],[188.0],[813.0],[974.0],[840.0],[433.0],[792.0],[889.0],[679.0],[591.0],[121.0],[281.0],[128.0],[930.0],[425.0],[596.0],[122.0],[911.0],[698.0],[462.0],[568.0],[776.0],[705.0],[891.0],[547.0],[705.0],[784.0],[317.0],[430.0],[645.0],[334.0],[788.0],[342.0],[102.0],[477.0],[57.0],[195.0],[435.0],[181.0],[751.0]
441,[554.0],[565.0],[346.0],[254.0],[497.0],[3.0],[253.0],[77.0],[213.0],[353.0],[488.0],[71.0],[543.0],[778.0],[352.0],[778.0],[600.0],[950.0],[47.0],[812.0],[186.0],[422.0],[81.0],[864.0],[530.0],[485.0],[400.0],[687.0],[668.0],[384.0],[374.0],[778.0],[986.0],[149.0],[333.0],[121.0],[942.0],[738.0],[562.0],[32.0],[453.0],[705.0],[114.0],[706.0],[920.0],[365.0],[573.0],[146.0],[122.0],[276.0]
442,[533.0],[665.0],[697.0],[708.0],[839.0],[808.0],[860.0],[253.0],[223.0],[821.0],[967.0],[819.0],[158.0],[12.0],[422.0],[731.0],[747.0],[281.0],[924.0],[772.0],[473.0],[112.0],[557.0],[441.0],[850.0],[651.0],[191.0],[831.0],[72.0],[382.0],[912.0],[246.0],[891.0],[735.0],[422.0],[733.0],[212.0],[332.0],[400.0],[45.0],[969.0],[508.0],[929.0],[698.0],[896.0],[991.0],[706.0],[618.0],[47.0],[563.0]
443,[937.0],[950.0],[112.0],[767.0],[529.0],[74.0],[705.0],[853.0],[792.0],[514.0],[366.0],[439.0],[266.0],[873.0],[112.0],[129.0],[937.0],[242.0],[880.0],[547.0],[569.0],[545.0],[702.0],[321.0],[36.0],[633.0],[435.0],[529.0],[993.0],[450.0],[551.0],[87.0],[520.0],[77.0],[752.0],[219.0],[826.0],[176.0],[389.0],[147.0],[841.0],[846.0],[766.0],[72.0],[808.0],[349.0],[129.0],[583.0],[880.0],[988.0]
444,[843.0],[673.0],[860.0],[119.0],[687.0],[799.0],[520.0],[826.0],[323.0],[686.0],[790.0],[184.0],[651.0],[962.0],[281.0],[864.0],[554.0],[298.0],[225.0],[486.0],[20.0],[566.0],[814.0],[690.0],[672.0],[329.0],[464.0],[274.0],[756.0],[147.0],[707.0],[339.0],[389.0],[651.0],[112.0],[666.0],[887.0],[628.0],[97.0],[181.0],[855.0],[891.0],[863.0],[724.0],[53.0],[908.0],[104.0],[623.0],[909.0],[986.0]
445,[951.0],[109.0],[422.0],[699.0],[502.0],[485.0],[160.0],[177.0],[153.0],[65.0],[910.0],[487.0],[851.0],[731.0],[545.0],[765.0],[513.0],[477.0],[199.0],[788.0],[291.0],[231.0],[120.0],[460.0],[699.0],[997.0],[543.0],[275.0],[683.0],[645.0],[433.0],[96.0],[829.0],[263.0],[135.0],[516.0],[92.0],[399.0],[529.0],[122.0],[676.0],[728.0],[224.0],[510.0],[863.0],[454.0],[531.0],[913.0],[972.0],[555.0]
446,[91.0],[234.0],[253.0],[263.0],[644.0],[291.0],[531.0],[455.0],[801.0],[437.0],[834.0],[29.0],[860.0],[871.0],[150.0],[219.0],[861.0],[581.0],[423.0],[445.0],[574.0],[237.0],[904.0],[592.0],[263.0],[191.0],[729.0],[900.0],[724.0],[929.0],[41.0],[284.0],[947.0],[253.0],[811.0],[186.0],[595.0],[975.0],[786.0],[682.0],[254.0],[936.0],[202.0],[27.0],[766.0],[126.0],[106.0],[788.0],[480.0],[494.0]
447,[313.0],[647.0],[965.0],[260.0],[270.0],[893.0],[614.0],[918.0],[600.0],[791.0],[152.0],[728.0],[153.0],[391.0],[168.0],[201.0],[113.0],[614.0],[498.0],[871.0],[401.0],[990.0],[719.0],[559.0],[523.0],[32.0],[298.0],[429.0],[596.0],[114.0],[901.0],[882.0],[767.0],[177.0],[330.0],[20.0],[76.0],[848.0],[803.0],[529.0],[893.0],[581.0],[482.0],[129.0],[412.0],[193.0],[17.0],[904.0],[225.0],[79.0]
448,[971.0],[659.0],[97.0],[810.0],[330.0],[926.0],[644.0],[62.0],[747.0],[238.0],[556.0],[760.0],[149.0],[268.0],[923.0],[916.0],[503.0],[573.0],[165.0],[801.0],[726.0],[199.0],[913.0],[731.0],[69.0],[400.0],[247.0],[830.0],[786.0],[600.0],[380.0],[774.0],[263.0],[455.0],[742.0],[673.0],[182.0],[363.0],[437.0],[330.0],[799.0],[822.0],[420.0],[716.0],[886.0],[49.0],[520.0],[801.0],[485.0],[634.0]
449,[256.0],[967.0],[743.0],[625.0],[57.0],[266.0],[107.0],[648.0],[359.0],[433.0],[457.0],[954.0],[77.0],[287.0],[135.0],[391.0],[510.0],[99.0],[397.0],[223.0],[415.0],[46.0],[742.0],[136.0],[767.0],[858.0],[422.0],[958.0],[129.0],[747.0],[638.0],[646.0],[722.0],[62.0],[601.0],[765.0],[31.0],[227.0],[948.0],[185.0],[701.0],[767.0],[744.0],[851.0],[659.0],[316.0],[705.0],[603.0],[276.0],[894.0]
450,[110.0],[836.0],[188.0],[105.0],[185.0],[149.0],[475.0],[175.0],[851.0],[496.0],[276.0],[705.0],[177.0],[547.0],[601.0],[268.0],[716.0],[822.0],[662.0],[423.0],[627.0],[811.0],[623.0],[987.0],[321.0],[813.0],[838.0],[435.0],[443.0],[432.0],[483.0],[34.0],[504.0],[485.0],[687.0],[779.0],[816.0],[238.0],[449.0],[57.0],[786.0],[249.0],[901.0],[756.0],[21.0],[12.0],[141.0],[223.0],[397.0],[7.0]
451,[994.0],[214.0],[974.0],[115.0],[365.0],[735.0],[663.0],[295.0],[788.0],[725.0],[800.0],[306.0],[455.0],[562.0],[186.0],[287.0],[534.0],[953.0],[43.0],[695.0],[368.0],[924.0],[978.0],[636.0],[891.0],[20.0],[112.0],[610.0],[329.0],[342.0],[604.0],[277.0],[580.0],[648.0],[185.0],[5.0],[632.0],[954.0],[361.0],[18.0],[562.0],[642.0],[380.0],[158.0],[794.0],[526.0],[974.0],[814.0],[982.0],[389.0]
452,[29.0],[366.0],[435.0],[877.0],[991.0],[247.0],[444.0],[238.0],[158.0],[185.0],[206.0],[672.0],[485.0],[786.0],[346.0],[10.0],[326.0],[653.0],[237.0],[410.0],[775.0],[679.0],[135.0],[581.0],[636.0],[158.0],[242.0],[269.0],[58.0],[902.0],[702.0],[873.0],[697.0],[926.0],[57.0],[794.0],[867.0],[672.0],[663.0],[10.0],[287.0],[883.0],[44.0],[989.0],[348.0],[873.0],[525.0],[884.0],[926.0],[920.0]
453,[36.0],[281.0],[962.0],[239.0],[292.0],[77.0],[698.0],[222.0],[909.0],[687.0],[486.0],[577.0],[433.0],[752.0],[333.0],[651.0],[348.0],[284.0],[262.0],[970.0],[950.0],[601.0],[752.0],[219.0],[406.0],[733.0],[346.0],[557.0],[104.0],[359.0],[55.0],[637.0],[612.0],[602.0],[430.0],[317.0],[197.0],[903.0],[927.0],[941.0],[30.0],[328.0],[922.0],[103.0],[836.0],[135.0],[684.0],[699.0],[981.0],[808.0]
454,[857.0],[790.0],[131.0],[294.0],[107.0],[115.0],[195.0],[657.0],[813.0],[831.0],[539.0],[886.0],[965.0],[799.0],[973.0],[562.0],[382.0],[277.0],[116.0],[472.0],[546.0],[926.0],[618.0],[549.0],[827.0],[851.0],[480.0],[380.0],[531.0],[908.0],[610.0],[750.0],[949.0],[248.0],[923.0],[473.0],[403.0],[842.0],[343.0],[365.0],[333.0],[263.0],[243.0],[565.0],[462.0],[970.0],[887.0],[810.0],[43.0],[53.0]
455,[827.0],[303.0],[824.0],[787.0],[475.0],[239.0],[835.0],[121.0],[583.0],[903.0],[37.0],[857.0],[926.0],[893.0],[681.0],[18.0],[384.0],[637.0],[410.0],[414.0],[940.0],[934.0],[333.0],[224.0],[178.0],[440.0],[972.0],[44.0],[813.0],[454.0],[128.0],[717.0],[293.0],[679.0],[628.0],[569.0],[649.0],[312.0],[140.0],[349.0],[268.0],[586.0],[230.0],[762.0],[303.0],[472.0],[24.0],[787.0],[262.0],[486.0]
456,[677.0],[447.0],[624.0],[274.0],[663.0],[679.0],[749.0],[473.0],[508.0],[652.0],[593.0],[61.0],[213.0],[135.0],[78.0],[724.0],[531.0],[464.0],[573.0],[539.0],[809.0],[485.0],[313.0],[392.0],[352.0],[153.0],[47.0],[930.0],[106.0],[666.0],[712.0],[75.0],[861.0],[924.0],[352.0],[48.0],[192.0],[309.0],[191.0],[292.0],[87.0],[319.0],[52.0],[40.0],[929.0],[414.0],[76.0],[55.0],[355.0],[695.0]
457,[406.0],[209.0],[176.0],[687.0],[923.0],[924.0],[559.0],[437.0],[141.0],[933.0],[725.0],[497.0],[62.0],[841.0],[51.0],[332.0],[104.0],[819.0],[566.0],[635.0],[771.0],[771.0],[311.0],[285.0],[508.0],[636.0],[880.0],[478.0],[158.0],[738.0],[151.0],[784.0],[142.0],[978.0],[975.0],[574.0],[83.0],[770.0],[799.0],[783.0],[553.0],[159.0],[575.0],[413.0],[581.0],[778.0],[689.0],[128.0],[679.0],[659.0]
458,[927.0],[910.0],[901.0],[330.0],[462.0],[646.0],[424.0],[569.0],[536.0],[189.0],[526.0],[839.0],[648.0],[969.0],[132.0],[813.0],[664.0],[728.0],[355.0],[492.0],[45.0],[529.0],[386.0],[424.0],[868.0],[321.0],[650.0],[702.0],[562.0],[889.0],[575.0],[127.0],[463.0],[804.0],[991.0],[400.0],[558.0],[252.0],[978.0],[943.0],[391.0],[520.0],[726.0],[2.0],[517.0],[422.0],[253.0],[653.0],[116.0],[836.0]
459,[911.0],[396.0],[264.0],[185.0],[265.0],[34.0],[521.0],[627.0],[645.0],[960.0],[619.0],[644.0],[679.0],[334.0],[761.0],[941.0],[781.0],[249.0],[431.0],[229.0],[181.0],[185.0],[759.0],[458.0],[440.0],[213.0],[225.0],[922.0],[287.0],[665.0],[1.0],[936.0],[469.0],[643.0],[363.0],[332.0],[70.0],[300.0],[583.0],[658.0],[731.0],[226.0],[179.0],[323.0],[577.0],[112.0],[595.0],[235.0],[356.0],[978.0]
460,[963.0],[306.0],[871.0],[57.0],[352.0],[199.0],[208.0],[574.0],[436.0],[769.0],[821.0],[107.0],[670.0],[725.0],[763.0],[756.0],[93.0],[883.0],[545.0],[884.0],[122.0],[292.0],[176.0],[733.0],[733.0],[69.0],[651.0],[176.0],[268.0],[950.0],[52.0],[868.0],[113.0],[175.0],[433.0],[191.0],[94.0],[437.0],[909.0],[828.0],[226.0],[505.0],[348.0],[534.0],[754.0],[752.0],[92.0],[194.0],[588.0],[214.0]
461,[289.0],[61.0],[428.0],[600.0],[520.0],[177.0],[113.0],[415.0],[97.0],[344.0],[131.0],[475.0],[924.0],[193.0],[758.0],[725.0],[960.0],[328.0],[356.0],[776.0],[480.0],[126.0],[146.0],[90.0],[20.0],[956.0],[397.0],[901.0],[391.0],[109.0],[430.0],[231.0],[377.0],[199.0],[349.0],[543.0],[907.0],[190.0],[893.0],[706.0],[774.0],[506.0],[764.0],[396.0],[760.0],[346.0],[860.0],[376.0],[583.0],[303.0]
462,[777.0],[834.0],[547.0],[747.0],[798.0],[973.0],[240.0],[368.0],[996.0],[378.0],[428.0],[677.0],[320.0],[126.0],[473.0],[395.0],[129.0],[586.0],[150.0],[246.0],[972.0],[193.0],[389.0],[489.0],[859.0],[523.0],[982.0],[512.0],[358.0],[647.0],[744.0],[346.0],[95.0],[237.0],[292.0],[261.0],[660.0],[769.0],[28.0],[260.0],[752.0],[536.0],[251.0],[67.0],[447.0],[333.0],[962.0],[105.0],[611.0],[539.0]
463,[830.0],[298.0],[512.0],[365.0],[767.0],[838.0],[573.0],[775.0],[625.0],[630.0],[259.0],[502.0],[956.0],[621.0],[619.0],[51.0],[344.0],[319.0],[588.0],[640.0],[47.0],[725.0],[547.0],[561.0],[200.0],[474.0],[43.0],[333.0],[17.0],[409.0],[605.0],[112.0],[340.0],[101.0],[907.0],[859.0],[768.0],[502.0],[677.0],[119.0],[905.0],[160.0],[188.0],[606.0],[114.0],[231.0],[547.0],[438.0],[301.0],[447.0]
464,[878.0],[556.0],[431.0],[991.0],[160.0],[919.0],[656.0],[546.0],[147.0],[589.0],[986.0],[936.0],[496.0],[853.0],[23.0],[761.0],[589.0],[159.0],[111.0],[385.0],[880.0],[526.0],[871.0],[859.0],[251.0],[989.0],[262.0],[903.0],[625.0],[615.0],[474.0],[422.0],[538.0],[295.0],[383.0],[399.0],[594.0],[909.0],[602.0],[81.0],[873.0],[273.0],[255.0],[996.0],[254.0],[547.0],[620.0],[170.0],[111.0],[660.0]
465,[272.0],[682.0],[796.0],[349.0],[263.0],[389.0],[921.0],[771.0],[974.0],[176.0],[612.0],[581.0],[188.0],[826.0],[218.0],[763.0],[630.0],[127.0],[952.0],[288.0],[225.0],[619.0],[979.0],[54.0],[68.0],[430.0],[116.0],[118.0],[731.0],[281.0],[238.0],[435.0],[17.0],[222.0],[791.0],[520.0],[540.0],[652.0],[543.0],[813.0],[12.0],[436.0],[11.0],[172.0],[701.0],[868.0],[752.0],[284.0],[199.0],[209.0]
466,[429.0],[839.0],[157.0],[292.0],[651.0],[874.0],[58.0],[972.0],[115.0],[274.0],[188.0],[131.0],[686.0],[292.0],[569.0],[758.0],[612.0],[997.0],[898.0],[499.0],[397.0],[821.0],[171.0],[521.0],[923.0],[820.0],[355.0],[370.0],[897.0],[594.0],[230.0],[146.0],[570.0],[307.0],[650.0],[848.0],[615.0],[270.0],[612.0],[158.0],[750.0],[697.0],[736.0],[532.0],[342.0],[811.0],[120.0],[81.0],[563.0],[306.0]
467,[793.0],[644.0],[952.0],[668.0],[697.0],[455.0],[95.0],[47.0],[962.0],[426.0],[861.0],[822.0],[199.0],[349.0],[360.0],[485.0],[756.0],[6.0],[280.0],[466.0],[179.0],[916.0],[613.0],[946.0],[858.0],[82.0],[485.0],[784.0],[778.0],[768.0],[437.0],[55.0],[823.0],[860.0],[126.0],[881.0],[608.0],[801.0],[508.0],[99.0],[135.0],[753.0],[320.0],[953.0],[119.0],[962.0],[610.0],[882.0],[237.0],[298.0]
468,[720.0],[107.0],[898.0],[683.0],[505.0],[474.0],[358.0],[583.0],[668.0],[330.0],[113.0],[953.0],[989.0],[991.0],[339.0],[926.0],[72.0],[440.0],[529.0],[582.0],[982.0],[481.0],[89.0],[856.0],[400.0],[699.0],[356.0],[750.0],[873.0],[298.0],[237.0],[332.0],[411.0],[633.0],[193.0],[436.0],[409.0],[223.0],[788.0],[851.0],[784.0],[500.0],[965.0],[379.0],[260.0],[601.0],[666.0],[277.0],[74.0],[612.0]
