Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49
54,[511.0],[964.0],[642.0],[319.0],[187.0],[935.0],[368.0],[966.0],[815.0],[428.0],[928.0],[258.0],[134.0],[17.0],[651.0],[389.0],[787.0],[866.0],[437.0],[603.0],[651.0],[953.0],[84.0],[684.0],[411.0],[602.0],[498.0],[557.0],[285.0],[412.0],[981.0],[392.0],[716.0],[348.0],[669.0],[778.0],[882.0],[684.0],[146.0],[296.0],[823.0],[596.0],[603.0],[955.0],[238.0],[5.0],[938.0],[975.0],[510.0],[324.0]
55,[860.0],[245.0],[502.0],[15.0],[349.0],[708.0],[566.0],[199.0],[412.0],[581.0],[237.0],[158.0],[602.0],[891.0],[141.0],[543.0],[97.0],[779.0],[146.0],[151.0],[767.0],[0.0],[647.0],[683.0],[840.0],[242.0],[230.0],[246.0],[363.0],[647.0],[73.0],[463.0],[232.0],[251.0],[134.0],[410.0],[84.0],[105.0],[105.0],[415.0],[317.0],[105.0],[33.0],[204.0],[610.0],[377.0],[135.0],[967.0],[743.0],[965.0]
56,[618.0],[979.0],[941.0],[21.0],[828.0],[170.0],[896.0],[213.0],[238.0],[131.0],[231.0],[336.0],[821.0],[904.0],[32.0],[823.0],[160.0],[697.0],[739.0],[992.0],[56.0],[608.0],[113.0],[160.0],[508.0],[499.0],[889.0],[913.0],[966.0],[650.0],[612.0],[645.0],[332.0],[601.0],[445.0],[889.0],[422.0],[601.0],[25.0],[708.0],[765.0],[924.0],[577.0],[422.0],[767.0],[889.0],[112.0],[891.0],[599.0],[986.0]
57,[288.0],[538.0],[957.0],[249.0],[30.0],[173.0],[588.0],[56.0],[146.0],[52.0],[906.0],[93.0],[445.0],[531.0],[400.0],[978.0],[698.0],[5.0],[583.0],[904.0],[543.0],[715.0],[638.0],[962.0],[293.0],[481.0],[293.0],[485.0],[392.0],[517.0],[666.0],[285.0],[563.0],[239.0],[919.0],[57.0],[683.0],[192.0],[811.0],[458.0],[138.0],[683.0],[433.0],[660.0],[653.0],[629.0],[385.0],[719.0],[580.0],[345.0]
58,[106.0],[590.0],[399.0],[897.0],[247.0],[714.0],[902.0],[23.0],[547.0],[293.0],[360.0],[851.0],[950.0],[263.0],[97.0],[105.0],[263.0],[409.0],[623.0],[238.0],[970.0],[738.0],[109.0],[668.0],[925.0],[618.0],[986.0],[776.0],[583.0],[599.0],[639.0],[696.0],[189.0],[463.0],[665.0],[723.0],[85.0],[376.0],[824.0],[298.0],[161.0],[714.0],[86.0],[142.0],[712.0],[536.0],[751.0],[486.0],[436.0],[95.0]
59,[567.0],[759.0],[109.0],[443.0],[60.0],[469.0],[517.0],[329.0],[1.0],[950.0],[542.0],[517.0],[955.0],[435.0],[436.0],[696.0],[469.0],[160.0],[524.0],[625.0],[811.0],[503.0],[95.0],[120.0],[532.0],[809.0],[665.0],[904.0],[378.0],[840.0],[365.0],[566.0],[281.0],[263.0],[211.0],[665.0],[242.0],[69.0],[112.0],[877.0],[146.0],[199.0],[668.0],[112.0],[263.0],[992.0],[557.0],[134.0],[298.0],[281.0]
60,[79.0],[239.0],[375.0],[127.0],[840.0],[926.0],[829.0],[970.0],[604.0],[230.0],[602.0],[599.0],[640.0],[706.0],[440.0],[612.0],[749.0],[245.0],[363.0],[913.0],[191.0],[581.0],[347.0],[330.0],[693.0],[101.0],[538.0],[712.0],[503.0],[864.0],[623.0],[54.0],[534.0],[685.0],[258.0],[570.0],[668.0],[537.0],[536.0],[232.0],[949.0],[851.0],[508.0],[500.0],[729.0],[293.0],[457.0],[871.0],[650.0],[463.0]
61,[141.0],[298.0],[270.0],[258.0],[922.0],[699.0],[645.0],[924.0],[106.0],[464.0],[924.0],[153.0],[738.0],[505.0],[974.0],[376.0],[352.0],[594.0],[860.0],[925.0],[891.0],[666.0],[570.0],[239.0],[838.0],[527.0],[211.0],[277.0],[430.0],[618.0],[34.0],[504.0],[769.0],[769.0],[738.0],[423.0],[508.0],[787.0],[743.0],[623.0],[517.0],[877.0],[192.0],[79.0],[986.0],[96.0],[932.0],[245.0],[115.0],[131.0]
62,[435.0],[574.0],[869.0],[235.0],[608.0],[81.0],[864.0],[956.0],[557.0],[660.0],[868.0],[317.0],[138.0],[173.0],[263.0],[236.0],[17.0],[824.0],[21.0],[352.0],[472.0],[93.0],[243.0],[151.0],[666.0],[794.0],[666.0],[603.0],[56.0],[563.0],[298.0],[263.0],[109.0],[505.0],[423.0],[950.0],[965.0],[811.0],[346.0],[714.0],[106.0],[237.0],[4.0],[896.0],[352.0],[158.0],[305.0],[410.0],[647.0],[939.0]
63,[988.0],[536.0],[567.0],[906.0],[113.0],[651.0],[293.0],[229.0],[706.0],[259.0],[837.0],[496.0],[499.0],[840.0],[636.0],[259.0],[240.0],[768.0],[962.0],[706.0],[916.0],[866.0],[722.0],[525.0],[236.0],[715.0],[629.0],[151.0],[379.0],[593.0],[913.0],[714.0],[723.0],[86.0],[538.0],[142.0],[135.0],[403.0],[596.0],[278.0],[695.0],[668.0],[837.0],[693.0],[437.0],[345.0],[520.0],[705.0],[840.0],[236.0]
64,[877.0],[346.0],[21.0],[364.0],[496.0],[523.0],[147.0],[192.0],[502.0],[477.0],[679.0],[213.0],[109.0],[824.0],[962.0],[714.0],[219.0],[174.0],[913.0],[788.0],[119.0],[793.0],[536.0],[115.0],[146.0],[74.0],[96.0],[637.0],[788.0],[160.0],[516.0],[236.0],[188.0],[427.0],[410.0],[52.0],[409.0],[810.0],[650.0],[673.0],[189.0],[548.0],[496.0],[647.0],[151.0],[409.0],[393.0],[70.0],[239.0],[189.0]
65,[235.0],[401.0],[950.0],[128.0],[738.0],[104.0],[21.0],[733.0],[135.0],[109.0],[400.0],[332.0],[886.0],[422.0],[767.0],[947.0],[904.0],[743.0],[201.0],[601.0],[508.0],[427.0],[134.0],[702.0],[814.0],[298.0],[134.0],[814.0],[544.0],[925.0],[346.0],[545.0],[698.0],[891.0],[673.0],[503.0],[298.0],[440.0],[978.0],[928.0],[599.0],[566.0],[743.0],[21.0],[923.0],[519.0],[263.0],[851.0],[109.0],[861.0]
66,[894.0],[473.0],[248.0],[220.0],[227.0],[405.0],[204.0],[447.0],[270.0],[243.0],[180.0],[875.0],[723.0],[131.0],[69.0],[861.0],[756.0],[95.0],[553.0],[623.0],[524.0],[84.0],[696.0],[687.0],[823.0],[409.0],[947.0],[1.0],[172.0],[106.0],[330.0],[86.0],[695.0],[54.0],[147.0],[204.0],[285.0],[755.0],[532.0],[125.0],[837.0],[707.0],[771.0],[7.0],[801.0],[693.0],[531.0],[520.0],[467.0],[427.0]
67,[708.0],[231.0],[332.0],[795.0],[427.0],[616.0],[560.0],[218.0],[99.0],[883.0],[789.0],[978.0],[384.0],[743.0],[871.0],[147.0],[596.0],[907.0],[253.0],[840.0],[254.0],[593.0],[599.0],[180.0],[231.0],[410.0],[389.0],[884.0],[884.0],[623.0],[635.0],[970.0],[5.0],[538.0],[666.0],[243.0],[475.0],[260.0],[496.0],[211.0],[687.0],[708.0],[599.0],[72.0],[120.0],[211.0],[884.0],[907.0],[668.0],[259.0]
68,[438.0],[839.0],[242.0],[55.0],[666.0],[42.0],[219.0],[811.0],[84.0],[647.0],[146.0],[502.0],[791.0],[463.0],[923.0],[345.0],[697.0],[496.0],[412.0],[811.0],[668.0],[281.0],[445.0],[637.0],[660.0],[422.0],[52.0],[422.0],[301.0],[227.0],[231.0],[237.0],[298.0],[508.0],[779.0],[660.0],[188.0],[316.0],[846.0],[105.0],[868.0],[545.0],[60.0],[517.0],[601.0],[950.0],[767.0],[158.0],[950.0],[909.0]
69,[53.0],[940.0],[753.0],[133.0],[174.0],[133.0],[888.0],[836.0],[896.0],[188.0],[682.0],[433.0],[131.0],[640.0],[321.0],[113.0],[195.0],[383.0],[97.0],[698.0],[710.0],[716.0],[127.0],[57.0],[580.0],[966.0],[408.0],[651.0],[816.0],[42.0],[152.0],[67.0],[326.0],[285.0],[485.0],[888.0],[626.0],[977.0],[570.0],[601.0],[349.0],[239.0],[585.0],[530.0],[194.0],[580.0],[17.0],[160.0],[452.0],[519.0]
70,[974.0],[242.0],[234.0],[756.0],[947.0],[150.0],[218.0],[360.0],[336.0],[84.0],[359.0],[612.0],[281.0],[991.0],[547.0],[258.0],[436.0],[377.0],[904.0],[975.0],[90.0],[660.0],[505.0],[505.0],[112.0],[922.0],[445.0],[223.0],[801.0],[697.0],[229.0],[494.0],[131.0],[536.0],[950.0],[230.0],[5.0],[119.0],[433.0],[779.0],[185.0],[133.0],[281.0],[756.0],[1.0],[505.0],[653.0],[383.0],[683.0],[188.0]
71,[126.0],[425.0],[665.0],[604.0],[575.0],[129.0],[412.0],[601.0],[623.0],[864.0],[196.0],[234.0],[558.0],[146.0],[231.0],[390.0],[913.0],[794.0],[687.0],[115.0],[411.0],[599.0],[640.0],[653.0],[603.0],[305.0],[950.0],[112.0],[981.0],[486.0],[435.0],[868.0],[567.0],[811.0],[640.0],[109.0],[259.0],[156.0],[452.0],[376.0],[811.0],[150.0],[981.0],[228.0],[811.0],[427.0],[891.0],[153.0],[665.0],[583.0]
72,[239.0],[684.0],[162.0],[928.0],[84.0],[494.0],[538.0],[7.0],[989.0],[410.0],[669.0],[794.0],[188.0],[452.0],[20.0],[95.0],[104.0],[723.0],[138.0],[567.0],[346.0],[889.0],[739.0],[392.0],[538.0],[751.0],[463.0],[679.0],[723.0],[336.0],[60.0],[543.0],[168.0],[392.0],[877.0],[829.0],[390.0],[626.0],[868.0],[257.0],[293.0],[792.0],[452.0],[928.0],[464.0],[463.0],[705.0],[106.0],[767.0],[517.0]
73,[962.0],[112.0],[967.0],[406.0],[769.0],[563.0],[360.0],[679.0],[244.0],[411.0],[902.0],[861.0],[298.0],[496.0],[333.0],[806.0],[86.0],[633.0],[903.0],[227.0],[510.0],[242.0],[524.0],[147.0],[536.0],[640.0],[978.0],[801.0],[151.0],[469.0],[466.0],[555.0],[344.0],[587.0],[940.0],[301.0],[245.0],[20.0],[147.0],[599.0],[57.0],[612.0],[109.0],[258.0],[389.0],[245.0],[882.0],[791.0],[344.0],[866.0]
74,[821.0],[808.0],[198.0],[814.0],[230.0],[904.0],[317.0],[868.0],[618.0],[608.0],[618.0],[161.0],[322.0],[623.0],[435.0],[888.0],[705.0],[765.0],[467.0],[239.0],[293.0],[794.0],[499.0],[581.0],[540.0],[112.0],[109.0],[346.0],[970.0],[695.0],[978.0],[505.0],[235.0],[346.0],[499.0],[861.0],[131.0],[795.0],[231.0],[147.0],[524.0],[168.0],[301.0],[36.0],[505.0],[960.0],[508.0],[813.0],[889.0],[788.0]
75,[811.0],[788.0],[235.0],[294.0],[95.0],[261.0],[345.0],[634.0],[382.0],[445.0],[322.0],[743.0],[965.0],[138.0],[877.0],[570.0],[165.0],[858.0],[933.0],[235.0],[281.0],[875.0],[142.0],[820.0],[204.0],[691.0],[190.0],[199.0],[499.0],[981.0],[608.0],[199.0],[234.0],[813.0],[807.0],[669.0],[580.0],[915.0],[813.0],[677.0],[204.0],[73.0],[467.0],[269.0],[583.0],[739.0],[860.0],[469.0],[925.0],[81.0]
76,[871.0],[422.0],[991.0],[724.0],[919.0],[983.0],[789.0],[926.0],[42.0],[365.0],[147.0],[113.0],[242.0],[436.0],[135.0],[950.0],[975.0],[925.0],[274.0],[705.0],[422.0],[942.0],[765.0],[258.0],[631.0],[246.0],[113.0],[788.0],[712.0],[109.0],[582.0],[920.0],[236.0],[556.0],[109.0],[899.0],[660.0],[701.0],[645.0],[150.0],[433.0],[220.0],[950.0],[109.0],[430.0],[242.0],[277.0],[558.0],[596.0],[113.0]
77,[524.0],[238.0],[889.0],[603.0],[243.0],[913.0],[332.0],[286.0],[680.0],[540.0],[583.0],[967.0],[338.0],[112.0],[146.0],[949.0],[623.0],[281.0],[135.0],[868.0],[517.0],[886.0],[503.0],[936.0],[904.0],[612.0],[575.0],[604.0],[489.0],[270.0],[389.0],[965.0],[55.0],[146.0],[723.0],[94.0],[281.0],[868.0],[986.0],[902.0],[231.0],[23.0],[899.0],[706.0],[925.0],[596.0],[505.0],[213.0],[868.0],[776.0]
78,[813.0],[819.0],[42.0],[254.0],[134.0],[294.0],[390.0],[303.0],[30.0],[640.0],[714.0],[919.0],[556.0],[188.0],[708.0],[447.0],[521.0],[427.0],[160.0],[99.0],[109.0],[4.0],[580.0],[989.0],[408.0],[544.0],[236.0],[430.0],[640.0],[301.0],[540.0],[789.0],[317.0],[231.0],[791.0],[722.0],[610.0],[816.0],[820.0],[28.0],[236.0],[667.0],[840.0],[172.0],[637.0],[947.0],[253.0],[697.0],[227.0],[669.0]
79,[547.0],[868.0],[204.0],[971.0],[824.0],[241.0],[359.0],[380.0],[81.0],[330.0],[258.0],[95.0],[916.0],[365.0],[742.0],[660.0],[628.0],[423.0],[422.0],[628.0],[112.0],[233.0],[665.0],[806.0],[226.0],[45.0],[640.0],[464.0],[871.0],[435.0],[288.0],[390.0],[427.0],[904.0],[281.0],[575.0],[303.0],[254.0],[874.0],[968.0],[992.0],[906.0],[861.0],[253.0],[628.0],[436.0],[729.0],[807.0],[329.0],[570.0]
80,[170.0],[505.0],[599.0],[512.0],[445.0],[623.0],[399.0],[75.0],[928.0],[60.0],[811.0],[954.0],[944.0],[923.0],[868.0],[157.0],[618.0],[647.0],[749.0],[683.0],[81.0],[422.0],[723.0],[477.0],[913.0],[765.0],[647.0],[231.0],[702.0],[896.0],[861.0],[188.0],[789.0],[604.0],[503.0],[399.0],[428.0],[126.0],[389.0],[645.0],[346.0],[321.0],[723.0],[104.0],[868.0],[851.0],[536.0],[510.0],[281.0],[884.0]
81,[82.0],[734.0],[896.0],[966.0],[423.0],[260.0],[722.0],[53.0],[467.0],[499.0],[952.0],[633.0],[368.0],[673.0],[719.0],[601.0],[656.0],[190.0],[346.0],[438.0],[298.0],[858.0],[137.0],[956.0],[498.0],[590.0],[722.0],[581.0],[593.0],[510.0],[94.0],[688.0],[219.0],[517.0],[383.0],[345.0],[628.0],[354.0],[172.0],[452.0],[629.0],[115.0],[227.0],[151.0],[277.0],[949.0],[871.0],[860.0],[631.0],[739.0]
82,[333.0],[628.0],[725.0],[72.0],[743.0],[971.0],[168.0],[901.0],[170.0],[687.0],[806.0],[570.0],[599.0],[32.0],[120.0],[608.0],[531.0],[52.0],[112.0],[430.0],[601.0],[765.0],[889.0],[450.0],[676.0],[77.0],[95.0],[931.0],[776.0],[950.0],[717.0],[580.0],[589.0],[236.0],[298.0],[510.0],[209.0],[691.0],[789.0],[652.0],[118.0],[435.0],[298.0],[346.0],[259.0],[615.0],[832.0],[174.0],[32.0],[211.0]
83,[81.0],[436.0],[754.0],[904.0],[410.0],[881.0],[848.0],[279.0],[133.0],[219.0],[601.0],[461.0],[655.0],[868.0],[618.0],[536.0],[146.0],[109.0],[769.0],[189.0],[567.0],[435.0],[981.0],[24.0],[144.0],[281.0],[467.0],[55.0],[716.0],[81.0],[113.0],[765.0],[360.0],[55.0],[301.0],[647.0],[765.0],[292.0],[142.0],[359.0],[601.0],[218.0],[423.0],[531.0],[536.0],[820.0],[436.0],[956.0],[242.0],[246.0]
84,[634.0],[884.0],[138.0],[544.0],[640.0],[56.0],[388.0],[894.0],[751.0],[723.0],[318.0],[858.0],[276.0],[807.0],[705.0],[575.0],[921.0],[300.0],[141.0],[170.0],[950.0],[22.0],[302.0],[285.0],[875.0],[53.0],[504.0],[237.0],[52.0],[716.0],[593.0],[465.0],[645.0],[906.0],[70.0],[687.0],[685.0],[182.0],[956.0],[760.0],[739.0],[92.0],[978.0],[430.0],[788.0],[823.0],[547.0],[104.0],[244.0],[949.0]
85,[752.0],[305.0],[185.0],[963.0],[858.0],[502.0],[602.0],[863.0],[582.0],[933.0],[450.0],[575.0],[170.0],[813.0],[702.0],[94.0],[860.0],[640.0],[866.0],[1.0],[923.0],[203.0],[660.0],[432.0],[650.0],[981.0],[570.0],[951.0],[223.0],[955.0],[970.0],[79.0],[176.0],[340.0],[242.0],[488.0],[444.0],[290.0],[902.0],[603.0],[496.0],[146.0],[242.0],[231.0],[719.0],[594.0],[71.0],[5.0],[505.0],[575.0]
86,[42.0],[625.0],[705.0],[913.0],[94.0],[531.0],[336.0],[231.0],[708.0],[706.0],[909.0],[966.0],[70.0],[312.0],[567.0],[596.0],[128.0],[950.0],[752.0],[960.0],[603.0],[112.0],[301.0],[728.0],[94.0],[346.0],[281.0],[567.0],[472.0],[567.0],[868.0],[231.0],[814.0],[128.0],[899.0],[95.0],[346.0],[508.0],[612.0],[258.0],[112.0],[789.0],[445.0],[106.0],[231.0],[86.0],[625.0],[329.0],[811.0],[223.0]
87,[7.0],[71.0],[412.0],[578.0],[907.0],[970.0],[463.0],[414.0],[748.0],[503.0],[787.0],[739.0],[503.0],[469.0],[557.0],[52.0],[58.0],[519.0],[697.0],[618.0],[242.0],[874.0],[76.0],[213.0],[4.0],[261.0],[377.0],[566.0],[575.0],[146.0],[660.0],[926.0],[147.0],[220.0],[615.0],[344.0],[447.0],[833.0],[67.0],[952.0],[991.0],[663.0],[592.0],[1.0],[884.0],[411.0],[333.0],[756.0],[851.0],[204.0]
88,[135.0],[363.0],[219.0],[129.0],[842.0],[672.0],[364.0],[287.0],[438.0],[378.0],[432.0],[211.0],[647.0],[329.0],[896.0],[540.0],[253.0],[499.0],[811.0],[246.0],[352.0],[48.0],[94.0],[263.0],[247.0],[735.0],[673.0],[73.0],[719.0],[794.0],[472.0],[7.0],[687.0],[823.0],[372.0],[113.0],[684.0],[191.0],[359.0],[814.0],[417.0],[618.0],[612.0],[868.0],[975.0],[866.0],[718.0],[173.0],[589.0],[52.0]
89,[422.0],[115.0],[860.0],[623.0],[540.0],[618.0],[954.0],[112.0],[913.0],[461.0],[923.0],[544.0],[907.0],[231.0],[913.0],[158.0],[435.0],[570.0],[333.0],[329.0],[814.0],[346.0],[899.0],[223.0],[606.0],[231.0],[298.0],[235.0],[326.0],[55.0],[95.0],[346.0],[218.0],[814.0],[5.0],[502.0],[871.0],[998.0],[829.0],[450.0],[422.0],[717.0],[660.0],[160.0],[346.0],[172.0],[154.0],[32.0],[570.0],[801.0]
90,[920.0],[936.0],[81.0],[405.0],[499.0],[906.0],[823.0],[544.0],[970.0],[301.0],[376.0],[121.0],[967.0],[697.0],[610.0],[230.0],[523.0],[204.0],[378.0],[81.0],[881.0],[408.0],[145.0],[67.0],[30.0],[294.0],[300.0],[545.0],[93.0],[346.0],[889.0],[379.0],[864.0],[399.0],[173.0],[696.0],[172.0],[100.0],[851.0],[20.0],[538.0],[347.0],[324.0],[712.0],[246.0],[142.0],[610.0],[58.0],[384.0],[170.0]
91,[742.0],[811.0],[126.0],[698.0],[190.0],[963.0],[432.0],[855.0],[235.0],[274.0],[651.0],[5.0],[481.0],[433.0],[712.0],[889.0],[234.0],[575.0],[601.0],[712.0],[716.0],[682.0],[540.0],[645.0],[155.0],[258.0],[779.0],[792.0],[729.0],[500.0],[414.0],[340.0],[630.0],[669.0],[269.0],[716.0],[306.0],[543.0],[258.0],[904.0],[242.0],[238.0],[814.0],[811.0],[135.0],[965.0],[80.0],[519.0],[274.0],[230.0]
92,[112.0],[659.0],[765.0],[618.0],[950.0],[146.0],[170.0],[435.0],[714.0],[543.0],[352.0],[578.0],[528.0],[767.0],[235.0],[153.0],[661.0],[665.0],[742.0],[112.0],[274.0],[231.0],[716.0],[729.0],[257.0],[623.0],[371.0],[438.0],[80.0],[603.0],[570.0],[364.0],[23.0],[926.0],[714.0],[270.0],[231.0],[961.0],[739.0],[432.0],[435.0],[786.0],[665.0],[860.0],[436.0],[620.0],[211.0],[67.0],[765.0],[653.0]
93,[808.0],[813.0],[141.0],[290.0],[723.0],[105.0],[900.0],[928.0],[288.0],[20.0],[692.0],[657.0],[196.0],[992.0],[151.0],[243.0],[672.0],[293.0],[520.0],[42.0],[794.0],[919.0],[410.0],[54.0],[753.0],[254.0],[669.0],[150.0],[978.0],[231.0],[665.0],[168.0],[258.0],[864.0],[707.0],[378.0],[632.0],[839.0],[239.0],[273.0],[201.0],[34.0],[409.0],[610.0],[882.0],[236.0],[752.0],[15.0],[153.0],[390.0]
94,[531.0],[754.0],[253.0],[706.0],[300.0],[369.0],[178.0],[661.0],[56.0],[308.0],[364.0],[409.0],[765.0],[596.0],[412.0],[665.0],[430.0],[981.0],[603.0],[610.0],[414.0],[90.0],[794.0],[902.0],[190.0],[806.0],[5.0],[404.0],[742.0],[868.0],[492.0],[209.0],[619.0],[629.0],[599.0],[38.0],[960.0],[600.0],[806.0],[409.0],[217.0],[909.0],[765.0],[918.0],[752.0],[188.0],[980.0],[170.0],[923.0],[673.0]
95,[346.0],[920.0],[531.0],[146.0],[109.0],[697.0],[531.0],[146.0],[904.0],[281.0],[623.0],[405.0],[211.0],[811.0],[346.0],[580.0],[112.0],[889.0],[835.0],[32.0],[604.0],[868.0],[423.0],[819.0],[889.0],[868.0],[534.0],[828.0],[135.0],[923.0],[146.0],[536.0],[604.0],[603.0],[105.0],[481.0],[547.0],[991.0],[618.0],[806.0],[298.0],[606.0],[382.0],[871.0],[625.0],[768.0],[866.0],[837.0],[794.0],[437.0]
96,[492.0],[729.0],[879.0],[691.0],[503.0],[701.0],[984.0],[105.0],[315.0],[400.0],[849.0],[340.0],[358.0],[754.0],[543.0],[134.0],[72.0],[960.0],[923.0],[336.0],[765.0],[498.0],[182.0],[86.0],[244.0],[701.0],[390.0],[168.0],[389.0],[419.0],[185.0],[808.0],[806.0],[928.0],[732.0],[978.0],[92.0],[22.0],[989.0],[949.0],[773.0],[761.0],[389.0],[17.0],[284.0],[888.0],[962.0],[340.0],[213.0],[567.0]
97,[719.0],[923.0],[71.0],[99.0],[519.0],[373.0],[450.0],[971.0],[261.0],[707.0],[795.0],[52.0],[794.0],[919.0],[1.0],[60.0],[1.0],[301.0],[847.0],[602.0],[635.0],[760.0],[966.0],[767.0],[769.0],[147.0],[409.0],[387.0],[752.0],[871.0],[75.0],[525.0],[524.0],[204.0],[543.0],[500.0],[836.0],[747.0],[218.0],[913.0],[913.0],[422.0],[604.0],[923.0],[188.0],[281.0],[509.0],[567.0],[601.0],[134.0]
98,[231.0],[7.0],[104.0],[517.0],[301.0],[724.0],[438.0],[618.0],[105.0],[902.0],[437.0],[261.0],[866.0],[601.0],[112.0],[820.0],[346.0],[94.0],[195.0],[813.0],[42.0],[811.0],[836.0],[776.0],[665.0],[913.0],[258.0],[81.0],[393.0],[508.0],[281.0],[485.0],[603.0],[913.0],[645.0],[549.0],[435.0],[527.0],[696.0],[364.0],[135.0],[799.0],[417.0],[135.0],[112.0],[174.0],[96.0],[379.0],[917.0],[298.0]
99,[659.0],[429.0],[366.0],[119.0],[70.0],[472.0],[948.0],[877.0],[297.0],[733.0],[699.0],[823.0],[790.0],[324.0],[430.0],[445.0],[954.0],[155.0],[960.0],[426.0],[719.0],[13.0],[684.0],[688.0],[754.0],[928.0],[696.0],[218.0],[263.0],[811.0],[503.0],[306.0],[902.0],[133.0],[747.0],[504.0],[649.0],[183.0],[625.0],[722.0],[21.0],[489.0],[746.0],[697.0],[776.0],[538.0],[141.0],[345.0],[956.0],[652.0]
100,[120.0],[352.0],[328.0],[165.0],[377.0],[954.0],[827.0],[963.0],[168.0],[466.0],[20.0],[230.0],[128.0],[158.0],[628.0],[109.0],[151.0],[492.0],[814.0],[557.0],[492.0],[602.0],[544.0],[359.0],[189.0],[645.0],[245.0],[332.0],[962.0],[962.0],[56.0],[620.0],[705.0],[411.0],[435.0],[514.0],[452.0],[218.0],[450.0],[765.0],[623.0],[583.0],[146.0],[352.0],[363.0],[259.0],[84.0],[235.0],[660.0],[445.0]
101,[868.0],[494.0],[129.0],[864.0],[281.0],[756.0],[235.0],[623.0],[924.0],[852.0],[913.0],[290.0],[673.0],[913.0],[904.0],[67.0],[330.0],[540.0],[662.0],[158.0],[896.0],[601.0],[644.0],[190.0],[608.0],[904.0],[147.0],[523.0],[974.0],[293.0],[765.0],[112.0],[128.0],[623.0],[20.0],[794.0],[962.0],[395.0],[204.0],[789.0],[752.0],[893.0],[915.0],[120.0],[422.0],[907.0],[618.0],[596.0],[346.0],[238.0]
102,[635.0],[223.0],[910.0],[261.0],[899.0],[315.0],[429.0],[708.0],[131.0],[636.0],[898.0],[629.0],[161.0],[974.0],[975.0],[423.0],[502.0],[478.0],[705.0],[573.0],[120.0],[925.0],[172.0],[465.0],[427.0],[906.0],[888.0],[360.0],[767.0],[601.0],[640.0],[722.0],[359.0],[219.0],[418.0],[612.0],[652.0],[35.0],[436.0],[294.0],[235.0],[673.0],[463.0],[520.0],[819.0],[743.0],[104.0],[947.0],[392.0],[42.0]
103,[702.0],[435.0],[84.0],[662.0],[378.0],[848.0],[406.0],[994.0],[150.0],[634.0],[733.0],[243.0],[604.0],[239.0],[21.0],[795.0],[712.0],[988.0],[604.0],[477.0],[229.0],[960.0],[253.0],[813.0],[960.0],[450.0],[423.0],[639.0],[97.0],[547.0],[555.0],[360.0],[97.0],[504.0],[783.0],[743.0],[889.0],[23.0],[432.0],[618.0],[604.0],[437.0],[435.0],[508.0],[746.0],[417.0],[481.0],[960.0],[529.0],[423.0]
104,[336.0],[555.0],[724.0],[44.0],[298.0],[72.0],[567.0],[913.0],[926.0],[298.0],[904.0],[56.0],[174.0],[603.0],[891.0],[504.0],[567.0],[608.0],[559.0],[851.0],[864.0],[923.0],[527.0],[909.0],[950.0],[975.0],[806.0],[699.0],[134.0],[553.0],[618.0],[422.0],[237.0],[485.0],[902.0],[765.0],[146.0],[6.0],[623.0],[218.0],[333.0],[562.0],[824.0],[557.0],[115.0],[632.0],[435.0],[683.0],[612.0],[109.0]
105,[836.0],[246.0],[790.0],[56.0],[510.0],[634.0],[696.0],[133.0],[866.0],[714.0],[914.0],[293.0],[848.0],[592.0],[305.0],[410.0],[270.0],[459.0],[508.0],[896.0],[135.0],[840.0],[379.0],[620.0],[88.0],[511.0],[829.0],[543.0],[508.0],[352.0],[510.0],[634.0],[954.0],[21.0],[513.0],[40.0],[769.0],[932.0],[153.0],[260.0],[340.0],[779.0],[345.0],[705.0],[936.0],[829.0],[655.0],[829.0],[382.0],[960.0]
106,[557.0],[746.0],[594.0],[790.0],[173.0],[161.0],[36.0],[876.0],[23.0],[444.0],[664.0],[134.0],[814.0],[874.0],[336.0],[593.0],[610.0],[716.0],[211.0],[729.0],[536.0],[650.0],[141.0],[789.0],[382.0],[177.0],[615.0],[505.0],[141.0],[974.0],[315.0],[147.0],[437.0],[293.0],[422.0],[618.0],[594.0],[360.0],[23.0],[604.0],[438.0],[788.0],[986.0],[891.0],[158.0],[647.0],[63.0],[112.0],[988.0],[723.0]
107,[986.0],[508.0],[756.0],[219.0],[242.0],[435.0],[104.0],[904.0],[199.0],[868.0],[788.0],[970.0],[345.0],[536.0],[158.0],[172.0],[231.0],[906.0],[871.0],[153.0],[336.0],[352.0],[844.0],[464.0],[546.0],[363.0],[450.0],[810.0],[748.0],[891.0],[811.0],[259.0],[520.0],[679.0],[364.0],[599.0],[974.0],[346.0],[345.0],[168.0],[742.0],[841.0],[419.0],[305.0],[239.0],[131.0],[146.0],[688.0],[112.0],[363.0]
