Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49
745,0.25,0.5,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.75,0.5,0.75,0.5,0.25,0.5,0.75,0.75,0.75,0.5,0.5,0.75,0.25,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.25,0.75,0.75
746,0.75,0.25,0.5,0.25,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.75,0.75,0.5,0.5,0.25,0.25,0.75,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.75,0.75,0.75,0.5,0.5
747,0.5,0.75,0.75,0.75,0.5,0.75,0.5,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.25,0.5,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.5,0.5,0.25,0.75,0.25,0.5,0.25,0.5,0.25,0.25
748,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.75,0.75,0.75,0.5,0.5,0.75,0.25,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.25,0.75,0.75
749,0.75,0.25,0.5,0.25,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.75,0.75,0.5,0.5,0.25,0.25,0.75,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.75,0.75,0.75,0.5,0.5
750,0.5,0.75,0.75,0.75,0.5,0.75,0.5,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.25,0.5,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.5,0.5,0.25,0.75,0.25,0.5,0.25,0.5,0.75,0.25
751,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.75,0.75,0.75,0.5,0.5,0.75,0.25,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.25,0.25,0.75
752,0.75,0.75,0.5,0.25,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.75,0.75,0.5,0.5,0.25,0.25,0.75,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.75,0.75,0.75,0.5,0.5
753,0.5,0.25,0.75,0.75,0.5,0.75,0.5,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.25,0.5,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.5,0.5,0.25,0.75,0.25,0.5,0.25,0.5,0.75,0.25
754,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.75,0.75,0.75,0.5,0.5,0.75,0.25,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.25,0.25,0.75
755,0.75,0.75,0.5,0.25,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.75,0.75,0.5,0.5,0.25,0.25,0.75,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.75,0.75,0.75,0.5,0.5
756,0.5,0.25,0.75,0.75,0.5,0.75,0.5,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.25,0.5,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.5,0.5,0.25,0.75,0.25,0.5,0.25,0.5,0.75,0.25
757,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.75,0.75,0.75,0.5,0.5,0.75,0.25,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.25,0.25,0.75
758,0.75,0.75,0.5,0.25,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.75,0.75,0.5,0.5,0.25,0.25,0.75,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.75,0.75,0.75,0.5,0.5
759,0.5,0.25,0.75,0.75,0.5,0.75,0.5,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.25,0.5,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.5,0.5,0.25,0.75,0.25,0.5,0.25,0.5,0.75,0.25
760,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.75,0.75,0.75,0.5,0.5,0.75,0.25,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.25,0.25,0.75
761,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.75,0.75,0.5,0.5,0.25,0.25,0.75,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.75,0.75,0.75,0.5,0.5
762,0.5,0.25,0.5,0.75,0.5,0.75,0.5,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.25,0.5,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.5,0.5,0.25,0.75,0.25,0.5,0.25,0.5,0.75,0.25
763,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.75,0.75,0.75,0.5,0.5,0.75,0.25,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.25,0.25,0.75
764,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.75,0.75,0.5,0.5,0.25,0.25,0.75,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.75,0.75,0.75,0.5,0.5
765,0.5,0.25,0.5,0.75,0.5,0.75,0.5,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.75,0.5,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.5,0.5,0.25,0.75,0.25,0.5,0.25,0.5,0.75,0.25
766,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.25,0.75,0.75,0.5,0.5,0.75,0.25,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.25,0.25,0.75
767,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.75,0.75,0.5,0.5,0.25,0.25,0.75,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.75,0.75,0.75,0.5,0.5
768,0.5,0.25,0.5,0.75,0.5,0.75,0.5,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.75,0.5,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.5,0.5,0.25,0.75,0.25,0.5,0.25,0.5,0.75,0.25
769,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.25,0.75,0.75,0.5,0.5,0.75,0.25,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.25,0.25,0.75
770,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.75,0.75,0.5,0.5,0.25,0.25,0.75,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.75,0.75,0.75,0.5,0.5
771,0.5,0.25,0.5,0.75,0.5,0.75,0.5,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.75,0.5,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.5,0.5,0.25,0.75,0.25,0.5,0.25,0.5,0.75,0.25
772,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.25,0.75,0.75,0.5,0.5,0.75,0.25,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.25,0.25,0.75
773,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.75,0.75,0.5,0.5,0.25,0.25,0.75,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.75,0.75,0.75,0.5,0.5
774,0.5,0.25,0.5,0.75,0.5,0.75,0.5,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.75,0.5,0.75,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.5,0.5,0.25,0.75,0.25,0.5,0.25,0.5,0.75,0.25
775,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.25,0.75,0.25,0.5,0.5,0.75,0.25,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0.75,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75
776,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.75,0.75,0.5,0.5,0.25,0.25,0.75,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.75,0.75,0.5,0.5
777,0.5,0.25,0.5,0.75,0.5,0.75,0.5,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.75,0.5,0.75,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.5,0.5,0.25,0.75,0.25,0.5,0.25,0.5,0.75,0.25
778,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.25,0.75,0.25,0.5,0.5,0.75,0.25,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0.75,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75
779,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.75,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.75,0.75,0.5,0.5
780,0.5,0.25,0.5,0.75,0.5,0.75,0.5,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.5,0.75,0.25,0.75,0.25,0.5,0.25,0.5,0.75,0.25
781,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.25,0.75,0.25,0.5,0.5,0.75,0.25,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75
782,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.75,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.75,0.75,0.5,0.5
783,0.5,0.25,0.5,0.75,0.5,0.75,0.5,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.5,0.75,0.25,0.75,0.25,0.5,0.5,0.5,0.75,0.25
784,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.25,0.75,0.25,0.5,0.5,0.75,0.25,0.5,0.5,0.75,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.5,0.75,0.25,0.25,0.25,0.75
785,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.75,0.75,0.5,0.5
786,0.5,0.25,0.5,0.75,0.5,0.75,0.5,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.5,0.75,0.25,0.75,0.25,0.5,0.5,0.5,0.75,0.25
787,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.25,0.75,0.25,0.5,0.5,0.75,0.25,0.5,0.5,0.75,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.5,0.75,0.25,0.75,0.25,0.75
788,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.75,0.25,0.5,0.5
789,0.5,0.25,0.5,0.75,0.5,0.75,0.5,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.5,0.75,0.25,0.75,0.25,0.5,0.5,0.5,0.75,0.25
790,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.25,0.75,0.25,0.5,0.5,0.75,0.25,0.5,0.5,0.75,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.5,0.75,0.25,0.75,0.25,0.75
791,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.75,0.25,0.5,0.5
792,0.5,0.25,0.5,0.75,0.5,0.75,0.5,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.5,0.75,0.25,0.75,0.25,0.5,0.5,0.5,0.75,0.25
793,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.25,0.75,0.25,0.5,0.5,0.75,0.25,0.5,0.5,0.75,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.5,0.75,0.25,0.75,0.25,0.75
794,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.75,0.25,0.5,0.5
795,0.5,0.25,0.5,0.75,0.5,0.75,0.5,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.5,0.75,0.25,0.75,0.25,0.5,0.5,0.5,0.75,0.25
796,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.25,0.75,0.25,0.5,0.5,0.75,0.25,0.5,0.5,0.75,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.5,0.75,0.25,0.75,0.25,0.75
797,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.75,0.25,0.5,0.5
798,0.5,0.25,0.5,0.75,0.5,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.5,0.75,0.25,0.75,0.25,0.5,0.5,0.5,0.75,0.25
799,0.25,0.5,0.25,0.5,0.25,0.25,0.5,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.25,0.75,0.25,0.5,0.5,0.75,0.25,0.5,0.5,0.75,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0.5,0.75,0.25,0.5,0.75,0.25,0.75,0.25,0.75
800,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.25,0.5,0.5,0.75,0.25,0.75,0.25,0.5,0.5
801,0.5,0.25,0.5,0.75,0.5,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.5,0.75,0.25,0.75,0.25,0.5,0.5,0.5,0.75,0.25
802,0.25,0.5,0.25,0.5,0.25,0.25,0.5,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.25,0.75,0.25,0.5,0.5,0.75,0.25,0.5,0.5,0.75,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0.5,0.75,0.25,0.5,0.75,0.25,0.75,0.25,0.75
803,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.25,0.5,0.5,0.75,0.25,0.75,0.25,0.5,0.5
804,0.5,0.25,0.5,0.75,0.5,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.5,0.75,0.25,0.75,0.25,0.75,0.5,0.5,0.75,0.25
805,0.25,0.5,0.25,0.5,0.25,0.25,0.5,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.25,0.75,0.25,0.5,0.5,0.75,0.25,0.5,0.5,0.75,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0.5,0.75,0.25,0.5,0.5,0.25,0.75,0.25,0.75
806,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0.25,0.25,0.75,0.75,0.75,0.25,0.5,0.5,0.75,0.25,0.75,0.25,0.5,0.5
807,0.5,0.25,0.5,0.75,0.5,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.5,0.75,0.25,0.75,0.25,0.75,0.5,0.5,0.75,0.25
808,0.25,0.5,0.25,0.5,0.25,0.25,0.5,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.25,0.75,0.25,0.5,0.5,0.75,0.25,0.5,0.5,0.75,0.5,0.75,0.75,0.5,0.25,0.5,0.75,0.5,0.75,0.25,0.5,0.5,0.25,0.75,0.25,0.75
809,0.75,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.75,0.5,0.5,0.25,0.5,0.75,0.5,0.25,0.25,0.75,0.5,0.25,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0.25,0.25,0.75,0.75,0.25,0.75,0.5,0.5,0.75,0.25,0.75,0.25,0.5,0.5
810,0.5,0.25,0.5,0.75,0.5,0.75,0.25,0.75,0.25,0.5,0.75,0.5,0.25,0.75,0.25,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.75,0.75,0.5,0.75,0.5,0.25,0.5,0.25,0.25,0.75,0.25,0.75,0.5,0.5,0.75,0.25
811,0.25,0.5,0.25,0.5,0.25,0.25,0.5,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.25,0.75,0.25,0.5,0.5,0.75,0.25,0.5,0.5,0.75,0.5,0.25,0.75,0.5,0.25,0.5,0.75,0.5,0.75,0.25,0.5,0.5,0.25,0.75,0.25,0.75
